구군명,제조업체명,대표자,전화번호,업종명,소재지주소,데이터기준일자
울주군,(주)에이딕,천종현,052-254-3470,기기용 자동 측정 및 제어장치 제조업,울산광역시 울주군 범서읍 사연길 159  1 2층,2025-11-26
울주군,(주)가나이엔티,곽찬,052-239-0566,산업 처리공정 제어장비 제조업,울산광역시 울주군 서생면 명산리 194번지,2025-11-26
울주군,(주)일성하이스코,장재혁,052-231-7535,산업 처리공정 제어장비 제조업 외 4 종,울산광역시 울주군 온산읍 대정로 74,2025-11-26
울주군,(주)지후,정칠태,052-289-8727,산업 처리공정 제어장비 제조업,울산광역시 울주군 온산읍 처용산업1길 4,2025-11-26
울주군,(주)켄텍,이제봉,052-716-7440,산업 처리공정 제어장비 제조업,울산광역시 울주군 온양읍 덕망로 217-6 (총 2 필지) 외 1필지,2025-11-26
울주군,(주)티엠프라자,정용규,052-263-3353,산업 처리공정 제어장비 제조업,울산광역시 울주군 삼동면 암리3길 18,2025-11-26
울주군,부강기업,허미진,052-239-8086,산업 처리공정 제어장비 제조업,울산광역시 울주군 서생면 용연길 34-27,2025-11-26
울주군,㈜새한하이테크,이석호,052-260-2694  ,산업 처리공정 제어장비 제조업,울산광역시 울주군 청량읍 용암길 51,2025-11-26
울주군,태평양시스템(주),박원근,052-258-2771,산업 처리공정 제어장비 제조업 외 1 종,울산광역시 울주군 두동면 계명로 44,2025-11-26
울주군,한국티앤엠(주),이승해,052-254-0950,산업 처리공정 제어장비 제조업,울산광역시 울주군 삼남읍 가천공단로 116,2025-11-26
울주군,(주)금양이엔지,고재학,052-239-7300,기타 측정  시험  항해  제어 및 정밀 기기 제조업,울산광역시 울주군 온산읍 이진로 67-22,2025-11-26
울주군,(주)리보너스,김흥석,052-244-0030,기타 측정  시험  항해  제어 및 정밀 기기 제조업,울산광역시 울주군 온산읍 처용산업1길 8,2025-11-26
울주군,㈜알앤에스,최호승,052-286-0847,전동기 및 발전기 제조업,울산광역시 울주군 청량읍 화창1길4 34,2025-11-26
울주군,㈜현대ENG,정성화,052-268-9933,전동기 및 발전기 제조업,울산광역시 울주군 청량읍 처용산업4길42 5,2025-11-26
울주군,KOC전기(주),김호량,052-255-7783,변압기 제조업 외 1 종,울산광역시 울주군 삼남읍 가천금사길 250,2025-11-26
울주군,리볼틱스 주식회사,서진우,052-258-4937,에너지 저장장치 제조업 외 3 종,울산광역시 울주군 온양읍 원동1길 19-8,2025-11-26
울주군,(주)럭스코,정용환,052-280-0700,기타 전기 변환장치 제조업 외 3 종,울산광역시 울주군 언양읍 갈전길 58 외 1필지,2025-11-26
울주군,(주)용전사,정귀연,052-264-8290,기타 전기 변환장치 제조업,울산광역시 울주군 상북면 봉화로 258-39,2025-11-26
울주군,㈜코마스솔라,이상호,052-256-4300,기타 전기 변환장치 제조업,울산광역시 울주군 청량읍 처용산업3길113,2025-11-26
울주군,(주)에스엠하이테크,김종식,052-286-3333,전기회로 개폐  보호 장치 제조업 외 1 종,울산광역시 울주군 웅촌면 웅촌로 585-36,2025-11-26
울주군,대성이텍㈜,고경훈,052-257-9071,전기회로 개폐  보호 장치 제조업,울산광역시 울주군 청량읍 처용산업4길69,2025-11-26
울주군,현대계전산업(주),박진옥,052-201-8339,전기회로 개폐  보호 장치 제조업 외 2 종,울산광역시 울주군 삼동면 삼동로 1352 (총 9 필지) 외 8필지,2025-11-26
울주군,(주)태영전기,안영희,052-285-0301,전기회로 접속장치 제조업 외 4 종,울산광역시 울주군 서생면 에너지산업1로 45 에너지융합 일반산업단지 산업시설용지 6B-4,2025-11-26
울주군,태경산업전기,설태수,052-223-5847,전기회로 접속장치 제조업,울산광역시 울주군 웅촌면 내기길 13,2025-11-26
울주군,(주)대용,이원재,052-264-9501,배전반 및 전기 자동제어반 제조업,울산광역시 울주군 삼남읍 방기가천로 428,2025-11-26
울주군,(주)두인,정철우,052-223-3381,배전반 및 전기 자동제어반 제조업 ,울산광역시 울주군 청량읍 화창1길 42 11,2025-11-26
울주군,(주)에이치이티,김형일,052-912-2500,배전반 및 전기 자동제어반 제조업 외 4 종,울산광역시 울주군 상북면 길천산업2길 35,2025-11-26
울주군,(주)엔텍이엔지,류성진,052-239-1334,배전반 및 전기 자동제어반 제조업,울산광역시 울주군 청량읍 처용산업4길 52,2025-11-26
울주군,(주)제이에스발전,정현서,070-8740-2898,배전반 및 전기 자동제어반 제조업,울산광역시 울주군 언양읍 반천반송산업로 137-26,2025-11-26
울주군,(주)한백에프에이,장종도,052-238-6606,배전반 및 전기 자동제어반 제조업,울산광역시 울주군 온양읍 산양길 15-2,2025-11-26
울주군,보광전기주식회사,김현정,,배전반 및 전기 자동제어반 제조업 외 2 종,울산광역시 울주군 삼남읍 공암공단2길 38,2025-11-26
울주군,선우에프에이,권주열,052-998-7770,배전반 및 전기 자동제어반 제조업,울산광역시 울주군 두서면 활천산업로 39-15,2025-11-26
울주군,세영테크,강만봉,070-7755-7006,배전반 및 전기 자동제어반 제조업,울산광역시 울주군 언양읍 반천산업로 91,2025-11-26
울주군,안성산업(주),이종식,052-271-2471,배전반 및 전기 자동제어반 제조업 외 4 종,울산광역시 울주군 웅촌면 대복길 30,2025-11-26
울주군,㈜모터트로닉스인터내셔날코리아,홍병수,052-237-5805,배전반 및 전기 자동제어반 제조업,울산광역시 울주군 청량읍 처용산업4길 41,2025-11-26
울주군,㈜부영산전,김운철,052-265-1725,배전반 및 전기 자동제어반 제조업,울산광역시 울주군 청량읍 청량천변로115 1,2025-11-26
울주군,주식회사 드림건설산업,곽채원,052-222-4828,배전반 및 전기 자동제어반 제조업 외 1 종,울산광역시 울주군 두서면 구량차리로 274,2025-11-26
울주군,주식회사 태흥이엔테크,김교태,052-265-0291,배전반 및 전기 자동제어반 제조업,울산광역시 울주군 청량읍 상남2길 26-19,2025-11-26
울주군,주식회사대흥이엔테크,김교태,052-265-0291,배전반 및 전기 자동제어반 제조업,울산광역시 울주군 청량읍 상남길2길26 19,2025-11-26
울주군,지오테크,김상기,052-268-7565,배전반 및 전기 자동제어반 제조업,울산광역시 울주군 온산읍 종동길 118,2025-11-26
울주군,창준산업사,김해숙,052-257-6005,배전반 및 전기 자동제어반 제조업,울산광역시 울주군 웅촌면 고연공단2길 31,2025-11-26
울주군,태평양시스템(주),박원근,052-258-2771,배전반 및 전기 자동제어반 제조업,울산광역시 울주군 언양읍 언양로 603  에이동,2025-11-26
울주군,티이에스주식회사,김성호,052-977-2500 ,배전반 및 전기 자동제어반 제조업,울산광역시 울주군 청량읍 처용산업로 243 44,2025-11-26
울주군,평화이엔지,이기호,052-266-6517,배전반 및 전기 자동제어반 제조업,울산광역시 울주군 청량읍 처용산업4길 61,2025-11-26
울주군,한국콘트롤,이상봉,052-260-7348,배전반 및 전기 자동제어반 제조업,울산광역시 울주군 웅촌면 고연공단4길 6,2025-11-26
울주군,현도기전,문승환,052-276-7660,배전반 및 전기 자동제어반 제조업,울산광역시 울주군 상북면 길천산업1길 42,2025-11-26
울주군,회광전력공사㈜,김창기,052-266-1427,배전반 및 전기 자동제어반 제조업,울산광역시 울주군 청량읍 상남길34 65,2025-11-26
울주군,명지테크㈜,김용술,052-258-6873,배전반 및 전기 자동제어반 제조업,울산광역시 울주군 청량읍 화창1길31,2025-11-26
울주군,(주)디엔오토모티브 울산1공장,김상헌  김인환,052-240-7500,운송장비용 이차전지 제조업,울산광역시 울주군 온산읍 처용산업2길 12,2025-11-26
울주군,(주)디엔오토모티브 울산2공장,김상헌  김인환,052-240-7513,운송장비용 이차전지 제조업,울산광역시 울주군 온산읍 화산2길 20,2025-11-26
울주군,(주)에스엠랩,조재필,052-988-1210,운송장비용 이차전지 제조업,울산광역시 울주군 삼남읍 가천공단1길 27 외 2필지,2025-11-26
울주군,(주)에스제이신소재,윤종국,052-217-7315,운송장비용 이차전지 제조업,울산광역시 울주군 언양읍 반천산업로 92,2025-11-26
울주군,(주)에스티첨단정밀,노영훈,070-8853-8572,운송장비용 이차전지 제조업,울산광역시 울주군 삼남읍 반구대로 163 외 5필지,2025-11-26
울주군,삼성에스디아이(주),최주삼,055-380-1114,운송장비용 이차전지 제조업,울산광역시 울주군 삼남읍 반구대로 163 외 190필지,2025-11-26
울주군,신일공업,허복희,052-266-6847,운송장비용 이차전지 제조업,울산광역시 울주군 온산읍 화산1길 75-17,2025-11-26
울주군,에스티엠(주),양우영,055-379-4706,운송장비용 이차전지 제조업,울산광역시 울주군 삼남읍 반구대로 163 외 3필지,2025-11-26
울주군,주식회사 포투원,서근수,052-217-5631,운송장비용 이차전지 제조업 외 2 종,울산광역시 울주군 언양읍 유니스트길 50  113동 205 206 207 208호,2025-11-26
울주군,주식회사 피지메탈,이상화,052-247-5052,운송장비용 이차전지 제조업,울산광역시 울주군 상북면 길천산업3길 18  상북면 거리 1168-6,2025-11-26
울주군,켐코㈜온산공장,CHOI JAMES SOUNG(최내현),052-240-6892,운송장비용 이차전지 제조업,울산광역시 울주군 온산읍 원봉로 27,2025-11-26
울주군,코스모신소재(주),홍동환,052-237-0311,운송장비용 이차전지 제조업,울산광역시 울주군 온산읍 원봉로 55,2025-11-26
울주군,한국전구체(주),CHOI JAMES SOUNG(최내현),052-231-6404,운송장비용 이차전지 제조업,울산광역시 울주군 온산읍 당월로 216-51,2025-11-26
울주군,엔크로스 주식회사,이정남,051-796-0214,기타 절연선 및 케이블 제조업,울산광역시 울주군 두서면 활천산업로 39-33,2025-11-26
울주군,원테크,황원규,052-237-1306,기타 절연선 및 케이블 제조업,울산광역시 울주군 청량읍 처용산업4길 42-11,2025-11-26
울주군,티씨머티리얼즈 주식회사,심영섭,052-239-7002,기타 절연선 및 케이블 제조업,울산광역시 울주군 온산읍 산남길 64,2025-11-26
울주군,티씨머티리얼즈(주) 2공장,심영섭,052-239-7002,기타 절연선 및 케이블 제조업,울산광역시 울주군 온산읍 회학1길 5  학남리 60-2 외 2필지,2025-11-26
울주군,(주)용진이에스,송창희,052-221-2727,절연 코드세트 및 기타 도체 제조업,울산광역시 울주군 웅촌면 오복길 10,2025-11-26
울주군,유니램(주),윤주영,055-372-2504,전구 및 램프 제조업 외 1 종,울산광역시 울주군 삼남읍 삼동로 23,2025-11-26
울주군,(주)샐빛,우정욱,052-967-6080,일반용 전기 조명장치 제조업 외 1 종,울산광역시 울주군 언양읍 반천산업로 113-15,2025-11-26
울주군,(주)와이드윙스,곽동률,052-900-9888,일반용 전기 조명장치 제조업 외 1 종,울산광역시 울주군 웅촌면 웅촌로 89,2025-11-26
울주군,금빛조명,심위식,052-911-6700,일반용 전기 조명장치 제조업,울산광역시 울주군 삼남읍 방기가천로 404,2025-11-26
울주군,백운조명,양병모,052-222-8031,일반용 전기 조명장치 제조업,울산광역시 울주군 웅촌면 웅촌로 91,2025-11-26
울주군,에스디솔루션(주),한영상,055-331-7476,일반용 전기 조명장치 제조업 외 1 종,울산광역시 울주군 삼남읍 공암공단2길 38,2025-11-26
울주군,주식회사 달빛,이영미,052-931-0331,일반용 전기 조명장치 제조업 외 7 종,울산광역시 울주군 삼남읍 동향교1길 27-15,2025-11-26
울주군,처용산업개발 주식회사,이훈주  김형욱,052-239-9277,일반용 전기 조명장치 제조업,울산광역시 울주군 온양읍 연안5길 10  3층,2025-11-26
울주군,태진산업전기,정성영,052-267-6868,일반용 전기 조명장치 제조업 외 3 종,울산광역시 울주군 서생면 에너지산업1로 45 에너지융합 일반산업단지 산업시설용지 6B-4,2025-11-26
울주군,합자회사 보연전업사,최해윤,052-248-4900,일반용 전기 조명장치 제조업,울산광역시 울주군 범서읍 척과로 98  102호,2025-11-26
울주군,화수,고권하,,일반용 전기 조명장치 제조업 외 3 종,울산광역시 울주군 삼남읍 교동로 78,2025-11-26
울주군,주식회사 노아엘이디,정양숙,052-275-4194,전시 및 광고용 조명장치 제조업 외 3 종,울산광역시 울주군 삼남읍 방기가천로 178,2025-11-26
울주군,주식회사 에이치엔티,고기한,052-224-4485,전시 및 광고용 조명장치 제조업,울산광역시 울주군 청량읍 상남길15 21,2025-11-26
울주군,(주)한솔라이프,김진석,051-911-1393,가정용 전기 난방기기 제조업,울산광역시 울주군 웅촌면 은현공단1길 27,2025-11-26
울주군,(주)씨텍,장필순,051-775-2500,전기경보 및 신호장치 제조업,울산광역시 울주군 두서면 활천산업1길 10-13,2025-11-26
울주군,듀텍,김재환,052-922-4909,전기경보 및 신호장치 제조업,울산광역시 울주군 두서면 활천산업1길 10-13,2025-11-26
울주군,씨나비정보기술(주),김성훈,051-852-7220,전기경보 및 신호장치 제조업,울산광역시 울주군 두서면 활천산업1길 10-13,2025-11-26
울주군,㈜씨앤켐,김정석,052-239-6565,전기용 탄소제품 및 절연제품 제조업 외 1 종,울산광역시 울주군 언양읍 반천산업로 32-38,2025-11-26
울주군,고려용접기㈜,정송원,052-295-6869,그 외 기타 전기장비 제조업,울산광역시 울주군 청량읍 처용산업4길42 13,2025-11-26
울주군,부산이엔지,박기연,,그 외 기타 전기장비 제조업,울산광역시 울주군 청량읍 화창1길4 34,2025-11-26
울주군,삼성기전(주),정대림,052-977-8201,그 외 기타 전기장비 제조업,울산광역시 울주군 언양읍 반천산업로 80-72 외 1필지,2025-11-26
울주군,아시아기전,이명수,052-239-8130,그 외 기타 전기장비 제조업 외 1 종,울산광역시 울주군 온산읍 처용산업2길 48,2025-11-26
울주군,엠디티(주),이광원,052-222-7971,그 외 기타 전기장비 제조업 외 1 종,울산광역시 울주군 웅촌면 원당골길 8  (곡천리 30-2 외 6필지),2025-11-26
울주군,태정인더스트리(주),김진목,052-288-8033,그 외 기타 전기장비 제조업,울산광역시 울주군 언양읍 반천산업로 32-39,2025-11-26
울주군,(주)엘피케이,박태환,052-918-8881,내연기관 제조업 외 4 종,울산광역시 울주군 상북면 길천산업로 473-6,2025-11-26
울주군,(주)테라테크,이태영,052-247-7155,내연기관 제조업,울산광역시 울주군 온산읍 처용산업로 104,2025-11-26
울주군,(주)한국오엠티 두서2공장,김기훈,052-255-6909,내연기관 제조업,울산광역시 울주군 두서면 전읍농공길 29,2025-11-26
울주군,(주)혜성,김재호,052-261-6093,내연기관 제조업,울산광역시 울주군 상북면 길천산업2길 1,2025-11-26
울주군,동성정공㈜,이창헌,052-710-3121 ,내연기관 제조업,울산광역시 울주군 청량읍 처용산업3길47,2025-11-26
울주군,상림정공(주),이재곤,052-264-3182,내연기관 제조업,울산광역시 울주군 삼남읍 사촌신복로 441-20 외 1필지,2025-11-26
울주군,선진산업엔진(주),이규태,052-260-5727,내연기관 제조업,울산광역시 울주군 웅촌면 덕산길 20,2025-11-26
울주군,신흥정공(주),김율택,052-222-8650,내연기관 제조업,울산광역시 울주군 웅촌면 웅촌로 642-1,2025-11-26
울주군,유니크,김경희,,내연기관 제조업,울산광역시 울주군 상북면 길천산업로 473-6,2025-11-26
울주군,재성산업,김재호,052-261-6091,내연기관 제조업,울산광역시 울주군 상북면 길천산업2길 24-3,2025-11-26
울주군,지엠씨(주),이재곤,052-264-3182,내연기관 제조업,울산광역시 울주군 삼남읍 가천공단1길 31,2025-11-26
울주군,(주)고려리비죤,강윤수,052-264-2895,기타 기관 및 터빈 제조업 외 2 종,울산광역시 울주군 두서면 반구대로 1887,2025-11-26
울주군,에스엘텍,김형일,052-925-2500,기타 기관 및 터빈 제조업,울산광역시 울주군 상북면 소야정길 276,2025-11-26
울주군,(주)글로벌티에스,이광효,052-257-9894,유압 기기 제조업,울산광역시 울주군 웅촌면 당고개1길 42-8,2025-11-26
울주군,(주)현대탑엔지니어링,정성화,052-272-9245 ,유압 기기 제조업,울산광역시 울주군 청량읍 처용산업4길 42 5,2025-11-26
울주군,HY테크,마성숙,052-266-1059,유압 기기 제조업,울산광역시 울주군 온산읍 명봉거남로 123,2025-11-26
울주군,대원인스텍(주),이문섭,052-260-7471,유압 기기 제조업,울산광역시 울주군 온산읍 처용산업2길 80 (온산읍),2025-11-26
울주군,(주)신창중공업,이덕희,052-912-7700,액체 펌프 제조업,울산광역시 울주군 상북면 길천산업2길 25,2025-11-26
울주군,고려아연(주) 2공장,최창근,052-231-6030,액체 펌프 제조업 외 1 종,울산광역시 울주군 온산읍 공단로 440,2025-11-26
울주군,에이티에이(주),지주홍,052-257-4750,액체 펌프 제조업,울산광역시 울주군 웅촌면 부채골길 29,2025-11-26
울주군,영풍정밀(주) 울산공장,조성학,052-238-2306,액체 펌프 제조업 외 1 종,울산광역시 울주군 온산읍 공단로 440,2025-11-26
울주군,큐파이어 주식회사,노성왕,052-271-7912,액체 펌프 제조업,울산광역시 울주군 웅촌면 고연공단3길 19,2025-11-26
울주군,한국씰마스타(주),김윤호,052-239-0722,기체 펌프 및 압축기 제조업,울산광역시 울주군 온산읍 덕신로 473 (총 3 필지) 외 2필지,2025-11-26
울주군,(주)대일이앤씨,문상길,052-905-5611,탭  밸브 및 유사 장치 제조업,울산광역시 울주군 서생면 신암리 510-4,2025-11-26
울주군,(주)동부엔지니어링,권영세,052-287-6268,탭  밸브 및 유사 장치 제조업 외 1 종,울산광역시 울주군 서생면 신암리 66번지 에너지융합 일반산업단지 산업시설용지-분양구역 C29(획지12B-11) (도로명 : 서생면 에너지산업3로 82) / 산업시설용지 C29(획지 12B-11),2025-11-26
울주군,(주)오케이텍,김동구,052-716-7171,탭  밸브 및 유사 장치 제조업 외 1 종,울산광역시 울주군 온산읍 처용산업3길 30-26,2025-11-26
울주군,(주)피엘케이,이채철,052-266-7592,탭  밸브 및 유사 장치 제조업,울산광역시 울주군 웅촌면 갓골길 11-16,2025-11-26
울주군,(주)한국에프에이,유희진,052-239-2861,탭  밸브 및 유사 장치 제조업,울산광역시 울주군 온산읍 처용산업2길 66,2025-11-26
울주군,(주)혜성이엔지,이종태,052-275-8866,탭  밸브 및 유사 장치 제조업,울산광역시 울주군 서생면 에너지산업1로 4,2025-11-26
울주군,신아공업,박동철,052-239-7208,탭  밸브 및 유사 장치 제조업 외 1 종,울산광역시 울주군 온산읍 온산로 5,2025-11-26
울주군,에스엘케이글로벌,서경원,052-239-8900,탭  밸브 및 유사 장치 제조업,울산광역시 울주군 온양읍 산양길 3,2025-11-26
울주군,코리아씰라인(주),지용규,052-239-8304,탭  밸브 및 유사 장치 제조업,울산광역시 울주군 웅촌면 웅촌로 609,2025-11-26
울주군,(주)한국오엠티 언양공장,김기훈,052-255-6909,기어 및 동력전달장치 제조업,울산광역시 울주군 언양읍 반구대로 1329-7,2025-11-26
울주군,고려아연(주) 온산제련소,최창근  이제중,052-231-6011,기어 및 동력전달장치 제조업,울산광역시 울주군 온산읍 공단로 438,2025-11-26
울주군,고려철강㈜,김태현,052-268-6096,기어 및 동력전달장치 제조업,울산광역시 울주군 청량읍 처용산업4길 14 16,2025-11-26
울주군,배선정공,조영윤,052-254-5375,기어 및 동력전달장치 제조업,울산광역시 울주군 상북면 길천산업2길 36-8,2025-11-26
울주군,배선정공,조영윤,052-254-5375,기어 및 동력전달장치 제조업,울산광역시 울주군 상북면 길천산업2길 36-8,2025-11-26
울주군,주식회사 자유모터스,이광심,052-254-5235,기어 및 동력전달장치 제조업,울산광역시 울주군 상북면 산전후리로 40-27,2025-11-26
울주군,(주)케이디텍인더스터리,최강학,052-710-5110,산업용 오븐  노 및 노용 버너 제조업,울산광역시 울주군 청량읍 처용산업3길31,2025-11-26
울주군,(주)엠에스자원,김완길,052-223-0691,승강기 제조업,울산광역시 울주군 웅촌면 물건너길 22-11,2025-11-26
울주군,다인엘리베이터㈜,박해영,052-272-2022,승강기 제조업,울산광역시 울주군 청량읍 화창1길4-20 ,2025-11-26
울주군,(주)영선기계,김종환,052-269-5077,컨베이어 장치 제조업,울산광역시 울주군청량읍 화창1길4 5,2025-11-26
울주군,(주)영풍티피이,박이동,032-811-0330,컨베이어 장치 제조업,울산광역시 울주군 온산읍 대정로 10-4,2025-11-26
울주군,(주)일월산기,박태흥,052-911-2300,컨베이어 장치 제조업 외 1 종,울산광역시 울주군 상북면 길천산업2길 24-7   거리 1171-6,2025-11-26
울주군,고연호이스트,박재한,055-363-7222,컨베이어 장치 제조업 외 1 종,울산광역시 울주군 웅촌면 고연로 223 (웅촌면) 외 3필지,2025-11-26
울주군,대산산업,장재천,052-912-8095,컨베이어 장치 제조업 외 1 종,울산광역시 울주군 웅촌면 와지공단2길 21,2025-11-26
울주군,일우테크,이성정,055-362-7982,컨베이어 장치 제조업 외 1 종,울산광역시 울주군 삼남읍 방기6길 43-4 외 1필지,2025-11-26
울주군,제이케이PLATEC,노무옥  이버들이,052-239-3502,컨베이어 장치 제조업 외 2 종,울산광역시 울주군 상북면 길천산업로 105-18,2025-11-26
울주군,주식회사 세광,박종배,055-388-2260,컨베이어 장치 제조업,울산광역시 울주군 두서면 활천산업로 176,2025-11-26
울주군,필성엔지니어링,백강식,052-256-2390,컨베이어 장치 제조업 외 1 종,울산광역시 울주군 웅촌면 은현공단1길 24-10,2025-11-26
울주군,(주)명진TSR,조시영,052-257-8325,기타 물품 취급장비 제조업 외 2 종,울산광역시 울주군 상북면 길천산업로 103-25 (상북면),2025-11-26
울주군,(주)신한엠텍,김종태,052-239-4885,기타 물품 취급장비 제조업,울산광역시 울주군 온양읍 산양길 4,2025-11-26
울주군,반도신흥,이해전,052-966-5723,기타 물품 취급장비 제조업,울산광역시 울주군 두서면 활천산업1길 138,2025-11-26
울주군,㈜파워엠엔씨,전재영,055-362-5910,기타 물품 취급장비 제조업,울산광역시 울주군 청량읍 처용산업5길8,2025-11-26
울주군,㈜피에스이에스,서동원,070-8889-5314,기타 물품 취급장비 제조업,울산광역시 울주군 청량읍 처용산업5길8,2025-11-26
울주군,제이케이ENG,서정관,,산업용 냉장 및 냉동장비 제조업,울산광역시 울주군 온양읍 지더블유산업2길 73,2025-11-26
울주군,㈜테스글로벌,고강용,052-260-5688,산업용 냉장 및 냉동장비 제조업,울산광역시 울주군 청량읍 처용산업4길14 11,2025-11-26
울주군,그랜드테크 주식회사,이채범,052-256-4191,가정용 및 산업용 공기 조화장치 제조업 외 1 종,울산광역시 울주군 온산읍 처용산업1길 23 외 1필지,2025-11-26
울주군,엔티시스템,이석훈,052-267-8100,가정용 및 산업용 공기 조화장치 제조업 외 2 종,울산광역시 울주군 웅촌면 고연로 97-3,2025-11-26
울주군,울산 더 쿨 시스템,장동기,052-272-7680,가정용 및 산업용 공기 조화장치 제조업,울산광역시 울주군 웅촌면 은현공단2길 4,2025-11-26
울주군,(주)씨앤지테크 ,홍은표,052-221-0058,기체 여과기 제조업 외 2 종,울산광역시 울주군 웅촌면 고연공단2길 99,2025-11-26
울주군,(주)씨엘인더스트리,김철호,052-223-3978,기체 여과기 제조업 외 2 종,울산광역시 울주군 범서읍 천상6길 12-9  (천상리 30B 4-7L),2025-11-26
울주군,(주)유성엔지니어링,최순옥 이용덕,055-374-2881,기체 여과기 제조업 외 4 종,울산광역시 울주군 삼남읍 가천공단1길 21,2025-11-26
울주군,(주)진일테크,고한봉,052-238-9611,기체 여과기 제조업,울산광역시 울주군 온산읍 산성길 152-22,2025-11-26
울주군,(주)풍양,박동원,052-926-2301,기체 여과기 제조업 외 1 종,울산광역시 울주군 상북면 길천산업로 169,2025-11-26
울주군,(주)휠코,김철수,052-256-5313,기체 여과기 제조업 외 1 종,울산광역시 울주군 언양읍 반천산업로 28,2025-11-26
울주군,에이비이씨산업주식회사,최무길  최동혁,052-255-9000,기체 여과기 제조업,울산광역시 울주군 언양읍 반천강변길 123,2025-11-26
울주군,㈜금오산업,엄흥수,052-254-1112,기체 여과기 제조업,울산광역시 울주군 청량읍 처용산업3길135 경공업2동3층 ,2025-11-26
울주군,주식회사 한국이엔지,김명순,055-367-3403,기체 여과기 제조업 외 1 종,울산광역시 울주군 웅촌면 곡천검단로 252,2025-11-26
울주군,(주)레베산업,이상수,052-265-9752,액체 여과기 제조업,울산광역시 울주군 웅촌면 곡천검단로 178,2025-11-26
울주군,(주)레베산업 3공장,이상수,052-265-9752,액체 여과기 제조업,울산광역시 울주군 웅촌면 부채골길 17-1,2025-11-26
울주군,(주)레베산업제2공장,이상수,052-265-9752,액체 여과기 제조업,울산광역시 울주군 웅촌면 부채골길 1,2025-11-26
울주군,강우기업㈜,이준목,052-275-5796,액체 여과기 제조업,울산광역시 울주군 청량읍 화창7길9,2025-11-26
울주군,대원산업,김인재,052-277-8555,액체 여과기 제조업,울산광역시 울주군 웅촌면 하대중대길 58,2025-11-26
울주군,썬엔바이로시스템즈(주),김성환,052-258-8911,액체 여과기 제조업,울산광역시 울주군 언양읍 반천산업로 32-36,2025-11-26
울주군,이지테크원(주),조윤철,052-266-9788,액체 여과기 제조업 외 1 종,울산광역시 울주군 온산읍 명봉거남로 252-5,2025-11-26
울주군,주식회사 가하공업,김지태  김정훈,052-707-0518,액체 여과기 제조업,울산광역시 울주군 웅촌면 고연공단2길 153  2동 (주)가하공업,2025-11-26
울주군,㈜신화엠텍,오봉철,052-238-9540 ,액체 여과기 제조업,울산광역시 울주군 청량읍 처용산업3길35,2025-11-26
울주군,㈜유성이엔지,황형구,052-260-3215,액체 여과기 제조업,울산광역시 울주군 청량읍 처용산업4길 182,2025-11-26
울주군,㈜일진텍,박재영,052-710-3900,액체 여과기 제조업,울산광역시 울산시울주군 청량읍 처용산업로155,2025-11-26
울주군,㈜티엠이씨,윤한철,052-711-7002,액체 여과기 제조업,울산광역시 울주군 청량읍 처용산업5길69,2025-11-26
울주군,㈜풍성,최형갑,052-256-6533,액체 여과기 제조업,울산광역시 울주군 청량읍 처용산업4길42 10,2025-11-26
울주군,피에스씨㈜,서용원,070-4848-0613,액체 여과기 제조업,울산광역시 울주군 청량읍 처용산업3길 135  경공업2동 1층 외 1필지,2025-11-26
울주군,효창엔지니어링(주),최창영,052-257-6250,액체 여과기 제조업,울산광역시 울주군 삼남읍 신화리로 65,2025-11-26
울주군,(주)대원산기,이재현,052-700-7001,증류기  열 교환기 및 가스 발생기 제조업,울산광역시 울주군 온산읍 공단로 192,2025-11-26
울주군,(주)비앤지하이스코,이홍세,051-971-0305,증류기  열 교환기 및 가스 발생기 제조업,울산광역시 울주군 온산읍 처용산업로 51-5,2025-11-26
울주군,(주)삼창,박영철,,증류기  열 교환기 및 가스 발생기 제조업 외 1 종,울산광역시 울주군 두서면 활천내와로 30-15,2025-11-26
울주군,(주)신화엠텍 2공장,오봉철,052-238-9540,증류기  열 교환기 및 가스 발생기 제조업 외 1 종,울산광역시 울주군 온산읍 공단로 85-1,2025-11-26
울주군,(주)에너윈,김영환,052-263-1300,증류기  열 교환기 및 가스 발생기 제조업 외 1 종,울산광역시 울주군 언양읍 반천산업로 135-17,2025-11-26
울주군,(주)윈테크,김봉준,052-264-1314,증류기  열 교환기 및 가스 발생기 제조업 외 1 종,울산광역시 울주군 언양읍 반천산업로 135-17,2025-11-26
울주군,(주)유니웰,백구현  백창훈,052-254-5812,증류기  열 교환기 및 가스 발생기 제조업 외 2 종,울산광역시 울주군 삼동면 암리3길 26-8 외 1필지,2025-11-26
울주군,(주)제이에스엠티,장민석,052-267-0363,증류기  열 교환기 및 가스 발생기 제조업 외 1 종,울산광역시 울주군 온산읍 처용산업로 129-39,2025-11-26
울주군,(주)케이디엠텍 1공장,정원군 정홍규,052-703-1000,증류기  열 교환기 및 가스 발생기 제조업,울산광역시 울주군 온산읍 화산2길 11,2025-11-26
울주군,(주)케이디엠텍 2공장,정원군,052-703-1000,증류기  열 교환기 및 가스 발생기 제조업,울산광역시 울주군 온산읍 화산로 137-11 외 1필지,2025-11-26
울주군,(주)케이에스피앤티,김성진,052-700-0276,증류기  열 교환기 및 가스 발생기 제조업,울산광역시 울주군 온산읍 처용산업1길 14,2025-11-26
