회사명,업종명,생산품,주소,연락처,출처파일
(주)씨티알모빌리티,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 모듈화산업로 115 (효문동),,울산광역시_제조업체등록현황_20251204.csv
(주)에이피(AP),그 외 자동차용 신품 부품 제조업,,울산광역시 북구 매곡산업2길 15  에이동 1층(매곡동  (주)대일매곡산업),052-282-4588,울산광역시_제조업체등록현황_20251204.csv
(주)오토스,주형 및 금형 제조업,,울산광역시 북구 매곡산업1길 1(매곡동),052-295-3396,울산광역시_제조업체등록현황_20251204.csv
(주)유니테크,자동차 차체용 신품 부품 제조업,,울산광역시 북구 매곡산업1길 20 (매곡동),031-495-8072,울산광역시_제조업체등록현황_20251204.csv
(주)일맥,자동차 구조 및 장치 변경업  외 1 종,,울산광역시 북구 매곡산업4길 55 (매곡동),052-292-7774,울산광역시_제조업체등록현황_20251204.csv
(주)일신에너지,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 북구 중산산업2길 66(중산동  (주)일신하이텍),052-700-3007,울산광역시_제조업체등록현황_20251204.csv
(주)지테크,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 북구 모듈화산업로 50 (효문동),052-283-0093,울산광역시_제조업체등록현황_20251204.csv
(주)진우공업,자동차 차체용 신품 부품 제조업 외 2 종,,울산광역시 북구 책골길 23-2 (연암동  구유일산업),052-288-1551,울산광역시_제조업체등록현황_20251204.csv
(주)진우제이아이에스,자동차 차체용 신품 부품 제조업 외 1 종,,울산광역시 북구 모듈화산업로 109 (효문동),052-288-1551,울산광역시_제조업체등록현황_20251204.csv
(주)진웅,그 외 자동차용 신품 부품 제조업 외 4 종,,울산광역시 북구 매곡산업3길 17 (매곡동  진웅엠피아),052-286-4102,울산광역시_제조업체등록현황_20251204.csv
(주)케이알오토,자동차 차체용 신품 부품 제조업,,울산광역시 북구 효산1길 19 (효문동  (주)광명기전),052-911-0888,울산광역시_제조업체등록현황_20251204.csv
(주)태양엔진,자동차 재제조 부품 제조업,,울산광역시 북구 매곡산업4길 66 (매곡동),052-288-8991,울산광역시_제조업체등록현황_20251204.csv
(주)태원,자동차 차체용 신품 부품 제조업 외 1 종,,울산광역시 북구 모듈화산업로 251 (연암동),052-287-0834,울산광역시_제조업체등록현황_20251204.csv
(주)태화로직스,자동차 엔진용 신품 부품 제조업,,울산광역시 북구 매곡산업로 15 (매곡동),052-287-7552,울산광역시_제조업체등록현황_20251204.csv
(주)티에이치엔,자동차용 신품 전기장치 제조업 외 1 종,,울산광역시 북구 매곡산업2길 13 (매곡동  동해전장(주)),052-294-6192,울산광역시_제조업체등록현황_20251204.csv
(주)피앤테크,주형 및 금형 제조업,,울산광역시 북구 매곡산업로 35  자동차부품혁신센터협업혁신관 A 1 (매곡동),052-292-4612,울산광역시_제조업체등록현황_20251204.csv
(주)합성기업,자동차 엔진용 신품 부품 제조업 외 1종,,울산광역시 북구 중산산업3길 12 (중산동),052-287-8808,울산광역시_제조업체등록현황_20251204.csv
(주)현대로직스,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 원연암2길 5 (연암동),052-287-3170,울산광역시_제조업체등록현황_20251204.csv
(주)협력,그 외 자동차용 신품 부품 제조업 외 4 종,,울산광역시 북구 농공단지2길 10 (달천동),052-281-5200,울산광역시_제조업체등록현황_20251204.csv
BS코리아충주㈜ 울산지점,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 북구 효산3길 28 (효문동),052-283-2373,울산광역시_제조업체등록현황_20251204.csv
MT테크,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 산성로 40  지식산업센터 622호 (효문동) ,,울산광역시_제조업체등록현황_20251204.csv
SM테크,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 중산산업로 31-8 (중산동),,울산광역시_제조업체등록현황_20251204.csv
강호산업㈜2공장,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 무룡로 160 (연암동),052-288-9195,울산광역시_제조업체등록현황_20251204.csv
경광산업,자동차용 신품 의자 제조업,,울산광역시 북구 성혜3길 9 (시례동),052-294-8992,울산광역시_제조업체등록현황_20251204.csv
경민테크,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 북구 책골길 48 (효문동),052-289-4255,울산광역시_제조업체등록현황_20251204.csv
광진정밀,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 송도길 13 (효문동),052-287-7375,울산광역시_제조업체등록현황_20251204.csv
기성산업,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 원연암2길 9 (연암동),052-294-3968,울산광역시_제조업체등록현황_20251204.csv
나아엔지니어링,그 외 기타 전자 부품 제조업,,울산광역시 북구 사청4길 1 (화봉동),052-287-0242,울산광역시_제조업체등록현황_20251204.csv
나원산업 주식회사,자동차용 신품 의자 제조업,,울산광역시 북구 매곡산업1길 12 (매곡동  (주)대일매곡산업),054-775-1230,울산광역시_제조업체등록현황_20251204.csv
다운컴퍼니㈜,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 모듈화산업로 47 (효문동),052-289-5616,울산광역시_제조업체등록현황_20251204.csv
대경,자동차 차체용 신품 부품 제조업 ,,울산광역시 북구 관문길 79-1 (천곡동),052-965-0868,울산광역시_제조업체등록현황_20251204.csv
대보정밀기계,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 성혜3길 18(시례동),052-296-1320,울산광역시_제조업체등록현황_20251204.csv
대성전기시스템(주),자동차용 신품 전기장치 제조업,,울산광역시 북구 중산산업2길 49 (중산동),052-281-4387,울산광역시_제조업체등록현황_20251204.csv
대신강업(주) 2공장,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 북구 책골길 45 (연암동),052-287-2563,울산광역시_제조업체등록현황_20251204.csv
대신강업㈜3공장,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 북구 송도길 64 (효문동) 외 5필지,052-287-2565,울산광역시_제조업체등록현황_20251204.csv
대웅솔루션㈜,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 무룡로 142 (연암동),,울산광역시_제조업체등록현황_20251204.csv
대원ENG,자동차용 신품 의자 제조업,,울산광역시 북구 성혜3길 24 (시례동),052-293-0209,울산광역시_제조업체등록현황_20251204.csv
대원강업(주),자동차용 신품 의자 제조업 외 3 종,,울산광역시 북구 송도길 25 (효문동  대원스프링) 외 1필지,052-287-8022,울산광역시_제조업체등록현황_20251204.csv
대현기업,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 괴정1길 10-8 (매곡동),052-282-4509,울산광역시_제조업체등록현황_20251204.csv
대호산업,그 외 자동차용 신품 부품 제조업 ,,울산광역시 북구 송도길 25 (효문동),052-287-6951,울산광역시_제조업체등록현황_20251204.csv
대흥공업(주),자동차 차체용 신품 부품 제조업 외 1 종,,울산광역시 북구 효천1길 4 (효문동),,울산광역시_제조업체등록현황_20251204.csv
덕양산업(주),자동차용 신품 동력 전달장치 제조업 외 1 종,,울산광역시 북구 효암로 366 (연암동),052-219-1194,울산광역시_제조업체등록현황_20251204.csv
도림공업(주),그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 북구 중산산업로 75 (중산동),052-282-4525,울산광역시_제조업체등록현황_20251204.csv
동서기술,자동차 엔진용 신품 부품 제조업,,울산광역시 북구 매곡산업5길 25 (매곡동),,울산광역시_제조업체등록현황_20251204.csv
동서산업,자동차 엔진용 신품 부품 제조업,,울산광역시 북구 매곡산업5길 25 (매곡동),,울산광역시_제조업체등록현황_20251204.csv
동서테크,자동차 엔진용 신품 부품 제조업,,울산광역시 북구 매곡산업5길 25 (매곡동),,울산광역시_제조업체등록현황_20251204.csv
동성산업,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 약수9길 4-15 (중산동),052-285-0071,울산광역시_제조업체등록현황_20251204.csv
동성테크 주식회사,자동차 차체용 신품 부품 제조업,,울산광역시 북구 모듈화산업로 108 (효문동),052-289-9433,울산광역시_제조업체등록현황_20251204.csv
동성테크 주식회사,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 중산산업로 89 (중산동),052-289-9433,울산광역시_제조업체등록현황_20251204.csv
동신산업(주),그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 북구 매곡산업1길 1 (매곡동),052-295-3181,울산광역시_제조업체등록현황_20251204.csv
동신산업(주),그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 북구 괴정1길 78 (매곡동  세림공업사),052-295-3181,울산광역시_제조업체등록현황_20251204.csv
동원테크놀러지(주),그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 북구 매곡산업3길 5 (매곡동),052-294-9080,울산광역시_제조업체등록현황_20251204.csv
디엔에스오토텍,자동차용 신품 의자 제조업,,울산광역시 북구 매곡산업3길 7 (매곡동),052-289-6547,울산광역시_제조업체등록현황_20251204.csv
마바산업사,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 북구 산성로 40  지식산업센터 907호 (효문동),052-288-2133,울산광역시_제조업체등록현황_20251204.csv
명도주식회사,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 송도길 35 (효문동) 외 1필지 ,052-287-5300,울산광역시_제조업체등록현황_20251204.csv
명솔산업,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 중산산업2길 50 (중산동),052-294-7107,울산광역시_제조업체등록현황_20251204.csv
무진산업 ,자동차용 신품 의자 제조업,,울산광역시 북구 매곡산업1길 28 (매곡동),052-289-0406,울산광역시_제조업체등록현황_20251204.csv
무진산업(주),자동차용 신품 의자 제조업,,울산광역시 북구 수동4길6-7 (호계동),052-289-0406,울산광역시_제조업체등록현황_20251204.csv
범주산업,자동차용 신품 의자 제조업,,울산광역시 북구 약수9길4-7 (중산동),,울산광역시_제조업체등록현황_20251204.csv
보선오토텍,절삭 가공 및 유사 처리업,,울산광역시 북구 산성로 40  지식산업센터 102호 (효문동),,울산광역시_제조업체등록현황_20251204.csv
부경기계,자동차 차체용 신품 부품 제조업 ,,울산광역시 북구 관문길 187-19 (천곡동),,울산광역시_제조업체등록현황_20251204.csv
부민산업,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 공단길 42 (효문동),052-287-5513,울산광역시_제조업체등록현황_20251204.csv
부흥 엔지니어링,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 산성로 40  지식산업센터 708호 (효문동) ,052-283-4300,울산광역시_제조업체등록현황_20251204.csv
삼기산업(주),그 외 자동차용 신품 부품 제조업,,울산광역시 북구 모듈화산업로 50 (효문동  (주)지테크),052-283-5700,울산광역시_제조업체등록현황_20251204.csv
삼종산업,자동차용 신품 의자 제조업 외 2 종,,울산광역시 북구 효산1길 28 (효문동),052-288-4767,울산광역시_제조업체등록현황_20251204.csv
삼창산업,자동차 엔진용 신품 부품 제조업 외 1 종 ,,울산광역시 북구 매곡산업4길 65 (매곡동),052-292-4867,울산광역시_제조업체등록현황_20251204.csv
서영파일테크(주),자동차 차체용 부품 제조업,,울산광역시 북구 제내6길 8 (신천동),052-286-0883,울산광역시_제조업체등록현황_20251204.csv
선영테크,그 외 자동차용 신품 부품 제조업외3종,,울산광역시 북구 농공단지4길 7 (달천동),052-295-9905,울산광역시_제조업체등록현황_20251204.csv
선진테크,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 산성로 89  3층 (효문동),052-287-3010,울산광역시_제조업체등록현황_20251204.csv
성웅산업,자동차용 신품 의자 제조업,,울산광역시 북구 매곡산업3길 7 (매곡동),052-289-6547,울산광역시_제조업체등록현황_20251204.csv
성진산업,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 북구 효산2길 12 (효문동),052-288-4261,울산광역시_제조업체등록현황_20251204.csv
성현산업(주),그 외 자동차용 신품 부품 제조업 외 4 종,,울산광역시 북구 매곡산업1길 15 (매곡동),052-286-0950,울산광역시_제조업체등록현황_20251204.csv
세림공업(주),그 외 자동차용 신품 부품 제조업,,울산광역시 북구 괴정1길 78 (매곡동),052-286-6421,울산광역시_제조업체등록현황_20251204.csv
세일엠티씨,그 외 자동차용 신품 부품 제조업 외 4 종,,울산광역시 북구 매곡산업5길 30 (매곡동),052-988-2300,울산광역시_제조업체등록현황_20251204.csv
송강테크(주),그 외 자동차용 신품 부품 제조업,,울산광역시 북구 매곡산업5길 10 (매곡동),052-946-1056,울산광역시_제조업체등록현황_20251204.csv
승빈산업,자동차 차체용 신품 부품 제조업,,울산광역시 북구 농공단지4길 31 (달천동),,울산광역시_제조업체등록현황_20251204.csv
신명산업(주),자동차용 신품 의자 제조업,,울산광역시 북구 효자로 35 (효문동),052-287-3053,울산광역시_제조업체등록현황_20251204.csv
신보로드(주),그 외 자동차용 신품 부품 제조업 외 4종,,울산광역시 북구 무룡로 142 (연암동),052-267-9008,울산광역시_제조업체등록현황_20251204.csv
신승주식회사,자동차용 신품 의자 제조업,,울산광역시 북구 효산2길 12 (효문동  성진산업),052-288-4261,울산광역시_제조업체등록현황_20251204.csv
신우산업,자동차 엔진용 신품 부품 제조업,,울산광역시 북구 중산산업3길 22 (중산동),052-256-1611,울산광역시_제조업체등록현황_20251204.csv
신화에스엠지(주),자동차 차체용 신품 부품 제조업,,울산광역시 북구 중산산업3길 36 (중산동),052-285-2294,울산광역시_제조업체등록현황_20251204.csv
씨제이대한통운(주),그 외 자동차용 신품 부품 제조업 외 4 종,,울산광역시 북구 매곡산업3길 1 (매곡동  CJGLS(주)),,울산광역시_제조업체등록현황_20251204.csv
씨케이기업,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 효암로 302 (연암동),052-287-3452,울산광역시_제조업체등록현황_20251204.csv
에스엠아이,그외 자동차용 신품  부품 제조업,,울산광역시 북구 효자로 35 (효문동),052-287-3053,울산광역시_제조업체등록현황_20251204.csv
에스엠텍,그 외 기타 전자 부품 제조업,,울산광역시 북구 차일3길 66 (창평동),,울산광역시_제조업체등록현황_20251204.csv
에스제이지세종 주식회사,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 북구 효자로 82 (효문동  세종공업(주)) 외 3필지,052-219-1556 031-219-9815,울산광역시_제조업체등록현황_20251204.csv
엔브이에이치오버헤드시스템(주),그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 북구 모듈화산업로 207-14 (연암동  (주)중앙공업),052-283-8713,울산광역시_제조업체등록현황_20251204.csv
엔브이에이치오버헤드시스템(주),그 외 자동차용 신품 부품 제조업,,울산광역시 북구 매곡산업6길 2 (매곡동),052-281-8713,울산광역시_제조업체등록현황_20251204.csv
엠-코리아,자동차 엔진용 신품 부품 제조업,,울산광역시 북구 중산산업3길 22 (중산동  신우산업),052-288-8897,울산광역시_제조업체등록현황_20251204.csv
영신기업사,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 매곡산업2길 4 (매곡동),052-282-8462,울산광역시_제조업체등록현황_20251204.csv
영신테크,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 북구 매곡산업1길 24 (매곡동  영신테크),052-286-8452,울산광역시_제조업체등록현황_20251204.csv
오토셰프 주식회사,그 외 기타 일반 목적용 기계 제조업 외 1 종,,울산광역시 북구 농공단지4길 40  가동 (달천동),052-258-3346,울산광역시_제조업체등록현황_20251204.csv
울산CS,자동차용 신품 의자 제조업,,울산광역시 북구 중산산업로 22 (중산동  (주)세왕공업) ,052-707-8890,울산광역시_제조업체등록현황_20251204.csv
울산CS,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 중산산업1길 18 (중산동 ㈜ 화진기업),052-707-8890,울산광역시_제조업체등록현황_20251204.csv
울산CS,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 중산산업로 22 (중산동),052-707-8890,울산광역시_제조업체등록현황_20251204.csv
울산주물기계공업(주),그 외 자동차용 신품 부품 제조업,,울산광역시 북구 제내5길78-7 (신천동),052-295-7600,울산광역시_제조업체등록현황_20251204.csv
유성공업,자동차용 신품 의자 제조업,,울산광역시 북구 성혜3길 34-1 (시례동),052-297-8766,울산광역시_제조업체등록현황_20251204.csv
유진산업,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 괴정2길 16 (매곡동),052-298-3421,울산광역시_제조업체등록현황_20251204.csv
인성기공(주),그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 북구 매곡산업로 83 (매곡동),052-287-4824,울산광역시_제조업체등록현황_20251204.csv
일신프런티어(주),그 외 자동차용 신품 부품 제조업,,울산광역시 북구 매곡산업4길 56 (매곡동),052-296-6700,울산광역시_제조업체등록현황_20251204.csv
재광테크,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 괴정1길 25-13 (매곡동),,울산광역시_제조업체등록현황_20251204.csv
재성아이디에스(주),그 외 자동차용 신품 부품 제조업,,울산광역시 북구 농공단지4길 2 (달천동  동일),052-298-1019,울산광역시_제조업체등록현황_20251204.csv
전진산업㈜,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 매곡산업5길 10 (매곡동  (주)지산디엔엘),052-246-1056,울산광역시_제조업체등록현황_20251204.csv
정명산업(주),그 외 자동차용 신품 부품 제조업,,울산광역시 북구 매곡산업3길 13 (매곡동  진웅MS(주)),052-294-8661,울산광역시_제조업체등록현황_20251204.csv
정명산업㈜,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 모듈화산업로 12 (효문동),052-294-8661,울산광역시_제조업체등록현황_20251204.csv
정명산업㈜,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 북구 모듈화산업로 14 (효문동),052-294-8661,울산광역시_제조업체등록현황_20251204.csv
정우기업,자동차 차체용 신품 부품 제조업,,울산광역시 북구 모듈화산업로 71 (효문동),052-288-1551,울산광역시_제조업체등록현황_20251204.csv
정원산업,자동차 차체용 신품 부품 제조업 외 1 종,,울산광역시 북구 농공단지3길 21 (달천동),052-282-6931,울산광역시_제조업체등록현황_20251204.csv
정일ENG,그 외 자동차용 신품 부품 제조업 외 5 종,,울산광역시 북구 농공단지3길 34 (달천동  (주)에스아이),052-287-2939,울산광역시_제조업체등록현황_20251204.csv
정해(주),자동차용 신품 의자 제조업 외 2 종,,울산광역시 북구 산성로 89 (효문동),052-287-5534,울산광역시_제조업체등록현황_20251204.csv
정현산업,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 원연암2길 9 (연암동),052-294-3968,울산광역시_제조업체등록현황_20251204.csv
정호기계주식회사,자동차 엔진용 신품 부품 제조업 외 1 종,,울산광역시 북구 매곡산업4길 65 (매곡동),052-292-4867,울산광역시_제조업체등록현황_20251204.csv
제이에이치eco,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 모듈화산업로 81 (효문동),052-260-0028,울산광역시_제조업체등록현황_20251204.csv
조광산업,철도 차량 부품 및 관련 장치물 제조업,,울산광역시 북구 호계7길 104-4 (호계동),052-293-8915,울산광역시_제조업체등록현황_20251204.csv
조양산업(주),자동차 엔진용 신품 부품 제조업 외 2 종,,울산광역시 북구 효죽3길 13 (효문동),052-287-2993,울산광역시_제조업체등록현황_20251204.csv
조일제이티시,자동차 차체용 신품 부품 제조업 외 1 종,,울산광역시 북구 무룡1로 57 (연암동),070-4178-4424,울산광역시_제조업체등록현황_20251204.csv
㈜ 도스,자동차용 신품 의자 제조업 외 2 종,,울산광역시 북구 상방4길 5 (연암동),052-288-7586,울산광역시_제조업체등록현황_20251204.csv
㈜금강에스엠,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 북구 송도길 60 (효문동),052-289-5426,울산광역시_제조업체등록현황_20251204.csv
㈜두원공조,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 북구 효암로 184 (효문동  재호화성(주)),052-288-7841,울산광역시_제조업체등록현황_20251204.csv
㈜디에스시 연암공장,자동차용 신품 의자 제조업,,울산광역시 북구 책골길 65 (연암동),052-288-1311,울산광역시_제조업체등록현황_20251204.csv
주식회사 대솔아이엠,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 중산산업2길 22 (중산동),052-282-1037,울산광역시_제조업체등록현황_20251204.csv
주식회사 대호이앤지,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 북구 효산3길 28 (효문동),052-283-2373,울산광역시_제조업체등록현황_20251204.csv
주식회사 더블유케이산업,자동차용 신품 의자 제조업,,울산광역시 북구 매곡산업1길 12 (매곡동  나원산업주식회사),052-716-1230,울산광역시_제조업체등록현황_20251204.csv
주식회사 세명기업,자동차 엔진용 신품 부품 제조업,,울산광역시 북구 매곡산업1길 2 (매곡동  덕원산업 D동),052-246-9376,울산광역시_제조업체등록현황_20251204.csv
주식회사 세연,자동차 차체용 신품 부품 제조업,,울산광역시 북구 모듈화산업로 226-1 (연암동),052-287-2843,울산광역시_제조업체등록현황_20251204.csv
주식회사 씨제이프로텍,자동차 차체용 신품 부품 제조업 외 1 종,,울산광역시 북구 매곡산업2길 6 (매곡동),052-286-9052,울산광역시_제조업체등록현황_20251204.csv
주식회사 정명 1 2공장,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 북구 농공단지3길 25 (달천동  도림공업) (총 2 필지) 외 1필지,052-295-8262,울산광역시_제조업체등록현황_20251204.csv
주식회사 정명 3공장,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 북구 농공단지3길 24 (달천동  한동산업),052-295-8262,울산광역시_제조업체등록현황_20251204.csv
주식회사 청호테크,자동차용 신품 조향장치 및 현가장치 제조업,,울산광역시 북구 중산산업2길 35 (중산동  삼영기계),052-710-4658,울산광역시_제조업체등록현황_20251204.csv
㈜신진,그 외 자동차용 신품  부품 제조업 외 3종,,울산광역시 북구 화정2길 56 (중산동),054-775-2485,울산광역시_제조업체등록현황_20251204.csv
㈜아세아철강,자동차 차체용 신품 부품 제조업 외 1 종,,울산광역시 북구 모듈화산업로 146 (연암동),053-584-0616,울산광역시_제조업체등록현황_20251204.csv
㈜액셀루트,산업용 로봇 제조업,,울산광역시 북구 매곡산업로 35  자동차부품기술연구소 304-1호 (매곡동),052-248-9001,울산광역시_제조업체등록현황_20251204.csv
㈜오성산업,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 매곡산업1길 2 (매곡동),054-741-4107,울산광역시_제조업체등록현황_20251204.csv
㈜오성테크,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 매곡산업1길 2 (매곡동),052-716-0095,울산광역시_제조업체등록현황_20251204.csv
㈜와이에스피울산지점,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 북구 매곡산업6길 24 (매곡동),052-286-1300,울산광역시_제조업체등록현황_20251204.csv
㈜용산,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 중산산업3길 25 (중산동),052-219-0794,울산광역시_제조업체등록현황_20251204.csv
㈜인텍,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 중산산업3길 56 (중산동),052-954-7000,울산광역시_제조업체등록현황_20251204.csv
㈜현대공업 매곡2공장,자동차용 신품 의자 제조업,,울산광역시 북구 매곡산업2길 21 (매곡동),052-276-1900,울산광역시_제조업체등록현황_20251204.csv
지씨테크(주),자동차용 신품 동력 전달장치 제조업 외 1 종,,울산광역시 북구 효암로 96 (명촌동) 외 9필지,052-268-5656,울산광역시_제조업체등록현황_20251204.csv
지오테크,자동차용 신품 의자 제조업,,울산광역시 북구 제내2길45-9 (신천동),052-298-1442,울산광역시_제조업체등록현황_20251204.csv
진성공업,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 북구 중산산업3길 50 (중산동),052-282-4381,울산광역시_제조업체등록현황_20251204.csv
진우제이아이에스,자동차 차체용 신품 부품 제조업,,울산광역시 북구 모듈화산업로 226 (연암동),052-288-1551,울산광역시_제조업체등록현황_20251204.csv
진흥공업(주),자동차 차체용 신품 부품 제조업 외 1 종,,울산광역시 북구 매곡산업1길 29 (매곡동),052-700-6060,울산광역시_제조업체등록현황_20251204.csv
창성,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 매곡산업로 52 (매곡동),052-289-5024,울산광역시_제조업체등록현황_20251204.csv
케이비아이동국실업(주) 울산공장,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 모듈화산업로 108 (효문동),052-287-7411,울산광역시_제조업체등록현황_20251204.csv
코오롱글로텍(주),그 외 자동차용 신품 부품 제조업,,울산광역시 북구 중산산업1길 18 (중산동  (주)화진기업),052-041-590-7433,울산광역시_제조업체등록현황_20251204.csv
코오롱글로텍(주),그 외 자동차용 신품 부품 제조업,,울산광역시 북구 중산산업1길 6 (중산동  (주)대원산업),,울산광역시_제조업체등록현황_20251204.csv
태산정공,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 북구 공단길 44 (효문동),052-288-6984,울산광역시_제조업체등록현황_20251204.csv
하이테크,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 성혜3길 3(시례동),,울산광역시_제조업체등록현황_20251204.csv
한국무브넥스주식회사 효문공장,자동차용 신품 동력 전달장치 제조업 외 1종,,울산광역시 북구 효천1길 41 (효문동  경민산업),052-250-5051,울산광역시_제조업체등록현황_20251204.csv
한맥기연(주),자동차 차체용 신품 부품 제조업 외 1 종,,울산광역시 북구 매곡산업1길 19 (매곡동),052-291-3033,울산광역시_제조업체등록현황_20251204.csv
한세로오토로지스,자동차 차체용 신품 부품 제조업,,울산광역시 북구 효문1로 45 (효문동),052-233-4185,울산광역시_제조업체등록현황_20251204.csv
한올협동조합,자동차용 신품 의자 제조업,,울산광역시 북구 관문길149-1 (천곡동),052-292-1215,울산광역시_제조업체등록현황_20251204.csv
한일P.M.C,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 화정4길 46-1 (중산동),052-298-0236,울산광역시_제조업체등록현황_20251204.csv
한일금속,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 북구 제내5길 100 (매곡동) (총 2필지) 외 1필지,052-295-0788,울산광역시_제조업체등록현황_20251204.csv
한일정공,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 북구 진장유통로 46-6 (진장동),052-281-7890,울산광역시_제조업체등록현황_20251204.csv
현대글로비스(주),자동차 차체용 신품 부품 제조업 외 1 종,,울산광역시 북구 모듈화산업로 161 (연암동),052-283-5326,울산광역시_제조업체등록현황_20251204.csv
현대기업,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 안시례길 30(시례동),,울산광역시_제조업체등록현황_20251204.csv
현대모비스,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 염포로 706 외 1 (염포동),052-215-7111,울산광역시_제조업체등록현황_20251204.csv
현대자동차(주)상용시트,자동차용 신품 의자 제조업 외 2 종,,울산광역시 북구 율동2길 13 (효문동) 외 1필지,052-280-2123,울산광역시_제조업체등록현황_20251204.csv
현대자동차(주)승용시트,자동차용 신품 의자 제조업 외 2 종,,울산광역시 북구 효산1길 35 (효문동),052-280-1749,울산광역시_제조업체등록현황_20251204.csv
현대자동차㈜,내연기관 승용차 및 기타 여객용 자동차 제조업,,울산광역시 북구 염포로 700 (염포동),052-215-2124,울산광역시_제조업체등록현황_20251204.csv
현수산업,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 괴정1길 10-10 (매곡동),052-282-4509,울산광역시_제조업체등록현황_20251204.csv
형진산업,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 진장24길 45 (진장동),052-289-6355,울산광역시_제조업체등록현황_20251204.csv
홍익산업매곡,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 매곡산업로 71 (매곡동),,울산광역시_제조업체등록현황_20251204.csv
화진정밀,자동차용 신품 의자 제조업,,울산광역시 북구 안시례길 46 (시례동),,울산광역시_제조업체등록현황_20251204.csv
흥진테크,자동차 차체용 신품 부품 제조업,,울산광역시 북구 성혜1길 35-10 (시례동),,울산광역시_제조업체등록현황_20251204.csv
(주)스타일우,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 온산읍 화산1길 56,052-238-8967,울산광역시_제조업체등록현황_20251204.csv
