회사명,업종명,생산품,주소,연락처,출처파일
부원코리아,,"철도차량 부품, 축산기자재",충청북도 영동군 용산면 덕진길 87-35,043-744-2723,충청북도_제조업체 현황_20241231.csv
주식회사 성광,,"주문식 싱크대, 싱크대 조립부품자재",충청북도 영동군 심천면 용당로 339 지,043-742-8878,충청북도_제조업체 현황_20241231.csv
주식회사 이엔비,,자동차용 필름,충청북도 영동군 황간면 황간동로 205,043-770-7770,충청북도_제조업체 현황_20241231.csv
(주)디케이,,금형 및 자동차부품,증평군 도안면 증평2산단로 82,043-836-1588,충청북도_제조업체 현황_20241231.csv
(주)우진기전,,"철도차량용 전장품, 전기차 충전기",증평군 도안면 증평2산단로 135,043-830-5331,충청북도_제조업체 현황_20241231.csv
(주)우진산전,,철도차량 외 관련부품 장치물,증평군 도안면 증평2산단로 184,043-820-4111,충청북도_제조업체 현황_20241231.csv
(주)우진산전,,철도차량,증평군 도안면 증평2산단로 135,043-820-4111,충청북도_제조업체 현황_20241231.csv
성산하이텍,,전자부품,증평군 도안면 인삼로 760 (성산하이텍),043-838-1204,충청북도_제조업체 현황_20241231.csv
스틱(STICK),,"3D프린터, 3D프린터 부품","증평군 증평읍 광장로 171, 1층",,충청북도_제조업체 현황_20241231.csv
아벨정밀(주),,"저항기, 코일, 퓨즈, 전자부품",충청북도 증평군 도안면 상그린로 62,043-838-3391,충청북도_제조업체 현황_20241231.csv
제일테크(주),,자동차 도어 손잡이,증평군 증평읍 미암리 286 외 1필지,043-836-2526,충청북도_제조업체 현황_20241231.csv
(주) 삼양에이치티 제2공장,,특장차부품 및 유압크레인 등,충청북도 진천군 이월면 신월리 41-12,043-264-3036,충청북도_제조업체 현황_20241231.csv
(주)가온테크,,중장비 소재부품(Bushing),충청북도 진천군 이월면 노원리 42-1번지,043-537-0701,충청북도_제조업체 현황_20241231.csv
(주)금생산업,,자동차 내장재용 접착제,충청북도 진천군 덕산읍 신척리 877,043-537-2227,충청북도_제조업체 현황_20241231.csv
(주)네오텍,,"자동차도어샤시,스틸커튼월,피난사다리,교시용모형",충청북도 진천군 이월면 노원리 215-1번지 (주)네오텍,043-534-0321,충청북도_제조업체 현황_20241231.csv
(주)뉴핫맥스,,"반도체장비부품, 석영관 히터외",충청북도 진천군 이월면 노원리 934-14 ,043-536-7300,충청북도_제조업체 현황_20241231.csv
(주)대명피에스 진천1공장,,자동차용범퍼및내장재,충청북도 진천군 문백면 계산리 122-5번지,043-532-5870,충청북도_제조업체 현황_20241231.csv
(주)대하엔지니어링,,"연동선,편조선,파원윈도 모타부품,시트브 모타부품",충청북도 진천군 이월면 사곡리 1272-9번지,043-534-2777,충청북도_제조업체 현황_20241231.csv
(주)더원테크놀로지,,반도체 장비부품,충청북도 진천군 이월면 삼용리 662-0 ,043-534-8722,충청북도_제조업체 현황_20241231.csv
(주)도어코코리아,,"METER BOX,배기구, 전기부품, 욕실천장재",충청북도 진천군 덕산읍 구산리 533-3 (주)도어코코리아,043-930-0200,충청북도_제조업체 현황_20241231.csv
(주)동양시약,,터치패널 관련부품,충청북도 진천군 덕산읍 신척리 874 동양시약(주),02-2671-2310,충청북도_제조업체 현황_20241231.csv
(주)디아이디,,"철도차량의장 및 내장제, 물탱크, 벽지 등",충청북도 진천군 광혜원면 죽현리 148-2번지,043-536-2701,충청북도_제조업체 현황_20241231.csv
(주)라이피스트,,"자동차 부품, 플라스틱생활용품",충청북도 진천군 문백면 도하리 62-3번지,,충청북도_제조업체 현황_20241231.csv
(주)비젼테크,,반도체부품(Quartz ware),충청북도 진천군 문백면 문덕리 485-1 (주)비젼테크,043-535-7108,충청북도_제조업체 현황_20241231.csv
(주)삼신정공,,타워크레인부품,충청북도 진천군 덕산읍 화상리 602-14 (주)삼신정공,043-537-4920,충청북도_제조업체 현황_20241231.csv
(주)새론MEC,,"닥트 및 부품, 기타 구조용 금속제품",충청북도 진천군 광혜원면 죽현리 215-3 (주)새론MEC,043-537-5157,충청북도_제조업체 현황_20241231.csv
(주)선일다이파스,,"자동차용 볼트, 너트",충청북도 진천군 광혜원면 광혜원리 767-3 선일다이파스 2공장,043-530-1700,충청북도_제조업체 현황_20241231.csv
(주)신일,,"자동차 기어류,롤러류",충청북도 진천군 광혜원면 죽현리 492-2번지,043-535-2851,충청북도_제조업체 현황_20241231.csv
(주)신일,,"자동차, 중장비 부품",충청북도 진천군 광혜원면 죽현리 1274번지,043-535-2851,충청북도_제조업체 현황_20241231.csv
(주)신풍밀러,,자동차용 아웃사이더 미러,충청북도 진천군 덕산읍 화상리 602-25,,충청북도_제조업체 현황_20241231.csv
(주)에스알엔피,,자동차용품,충청북도 진천군 문백면 은탄리 277-5,,충청북도_제조업체 현황_20241231.csv
(주)에이티에스글로벌,,자동차용 정밀고정장치,충청북도 진천군 덕산읍 신척리 907,043-532-4800,충청북도_제조업체 현황_20241231.csv
(주)엠알인프라오토,,자동차부품,충청북도 진천군 덕산읍 산수리 1080번지,043-539-5300,충청북도_제조업체 현황_20241231.csv
(주)엠에스테크,,"자동차부품(BJ 외륜),변속기오일펌프커버",충청북도 진천군 문백면 옥성리 27-5번지 ,043-536-5900,충청북도_제조업체 현황_20241231.csv
(주)엠엔티,,특장차 부품,충청북도 진천군 초평면 용산리 135-1번지,043-838-3460,충청북도_제조업체 현황_20241231.csv
(주)엠케이테크,,자동차범퍼외,충청북도 진천군 진천읍 문봉리 394-1번지,043-753-7114,충청북도_제조업체 현황_20241231.csv
(주)오토닉스,,"Audio, Video ",충청북도 진천군 덕산면 한천리 27-31번지,043-539-6542,충청북도_제조업체 현황_20241231.csv
(주)이바스,,"자동차용 범퍼, 내장재",충청북도 진천군 문백면 계산리 122-15번지 외 4필지,043-532-8220,충청북도_제조업체 현황_20241231.csv
(주)이바스제2공장,,자동차 부품,충청북도 진천군 문백면 도하리 73-6번지,043-532-8220,충청북도_제조업체 현황_20241231.csv
(주)이화산업,,자동차 부품,충청북도 진천군 문백면 봉죽리 407-1번지,043-532-5781,충청북도_제조업체 현황_20241231.csv
(주)인피세라,,"세라믹히터, 반도체부품",충청북도 진천군 이월면 삼용리 1288번지,043-535-7063,충청북도_제조업체 현황_20241231.csv
(주)임팩트블랙홀,,자동차사고방지 안전시설물,충청북도 진천군 이월면 신월리 329-120번지,043-537-3322,충청북도_제조업체 현황_20241231.csv
(주)정풍산업,,자동차 밀러,충청북도 진천군 덕산면 화상리 602-13번지,043-537-0040,충청북도_제조업체 현황_20241231.csv
(주)제니스월드,,"세라믹가공 반도체, LCD 부품",충청북도 진천군 이월면 신월리 1131번지,043-536-6700,충청북도_제조업체 현황_20241231.csv
(주)제니스월드 제2공장,,IT 생산장비용 부품,충청북도 진천군 이월면 신월리 1133-1번지,043-536-6700,충청북도_제조업체 현황_20241231.csv
(주)제이에스씨,,유압 브레이커 및 부품,충청북도 진천군 광혜원면 월성리 139-13,043-881-5417,충청북도_제조업체 현황_20241231.csv
(주)조이테크,,브레이크 부품 조립,충청북도 진천군 문백면 은탄리 878 (주)조이테크,043-539-6401,충청북도_제조업체 현황_20241231.csv
(주)창무,,"자동차부품SHAFT, 프린터 및 주변기기 부품 SHAFT,  소형모타 부품마그넷 ROLLER",충청북도 진천군 이월면 노원리 43-2번지,043-533-2757,충청북도_제조업체 현황_20241231.csv
(주)창무,,자동차부품(SHAFT),"충청북도 진천군 이월면 노원리 42-1 42-2,43-3",043-533-2757,충청북도_제조업체 현황_20241231.csv
(주)천일정밀,,자동차용 스프링와셔,충청북도 진천군 이월면 노원리 934-27번지,043-537-9331,충청북도_제조업체 현황_20241231.csv
(주)태건특장,,자동차상차제품,충청북도 진천군 이월면 사당리 162외 2필지,043-532-7262,충청북도_제조업체 현황_20241231.csv
(주)하나기술,,폴더블 스마트폰용 디스플레이 부품,충청북도 진천군 덕산읍 신척리 853 코아텍(주),031-8053-4000,충청북도_제조업체 현황_20241231.csv
(주)한국특장,,차량용탑,충청북도 진천군 덕산읍 산수리 450번지,043-536-3100,충청북도_제조업체 현황_20241231.csv
(주)한성특장,,화물자동차 및 특수목적용 자동차 제조업,충청북도 진천군 덕산면 산수리 1109번지 산수산업단지 12-1BL,032-858-4450,충청북도_제조업체 현황_20241231.csv
(주)화성 진천공장,,"전자재료제품(전기자동차 배터리용 전해액, 반도체 디스플레이용 전자재료 등)",충청북도 진천군 덕산읍 신척리 820,043-753-8229,충청북도_제조업체 현황_20241231.csv
(주)화인피아,,"창호 ROLLER, 전기.전자 부품",충청북도 진천군 초평면 은암리 283번지,043-838-4196,충청북도_제조업체 현황_20241231.csv
CJ중공업,,건설기계부품(건설기계장비수리),충청북도 진천군 이월면 사당리 39 ,032-542-1132,충청북도_제조업체 현황_20241231.csv
SAT,,자동차부품,충청북도 진천군 문백면 은탄리 산 25-7번지 1블럭,043-539-6000,충청북도_제조업체 현황_20241231.csv
뉴마테크(주),,반도체 장비부품,충청북도 진천군 진천읍 장관리 554-1번지,043-533-5431,충청북도_제조업체 현황_20241231.csv
대박,,자동차차체용부품,충청북도 진천군 진천읍 716-1,,충청북도_제조업체 현황_20241231.csv
동일이피(EP),,"자동차부품, 건축자재",충청북도 진천군 문백면 봉죽리 359-1,043-533-7571,충청북도_제조업체 현황_20241231.csv
두일플라스틱,,자동차부품내장제(플라스틱),충청북도 진천군 덕산면 합목리 192-4번지,043-536-4302,충청북도_제조업체 현황_20241231.csv
라이프산업(주),,"정수기부품,필터헤드",충청북도 진천군 덕산읍 합목리 174-1,043-534-2311,충청북도_제조업체 현황_20241231.csv
명우산업,,기계부품류,충청북도 진천군 진천읍 성석리 524-1번지,043-537-1771,충청북도_제조업체 현황_20241231.csv
미래중기(주),,건설기계부품가공및정비,충청북도 진천군 진천읍 상신리 396-10 미래중기(주),043-534-0501,충청북도_제조업체 현황_20241231.csv
부영테크,,자동차조양장치,충청북도 진천군 문백면 도하리 216번지,043-532-9603,충청북도_제조업체 현황_20241231.csv
부일건업,,자동차부품도장,충청북도 진천군 이월면 삼용리 14-22번지,043-536-6521,충청북도_제조업체 현황_20241231.csv
삼보에이앤티(주) 3공장,,"도장된사출품, 자동차부품도장(하우징,버턴)",충청북도 진천군 문백면 도하리 71-6번지,043-820-4333,충청북도_제조업체 현황_20241231.csv
서강산업(주),,"자동차BRACKET,VALVE",충청북도 진천군 이월면 사곡리 593-50번지,043-532-1066,충청북도_제조업체 현황_20241231.csv
서경산업,,자동차납품용파렛트,충청북도 진천군 이월면 신월리 15-2 ,043-533-1498,충청북도_제조업체 현황_20241231.csv
서한이노빌리티(주) 제3공장,,자동차 부품,충청북도 진천군 덕산읍 신척리 901번지,043-530-4526,충청북도_제조업체 현황_20241231.csv
서한이노빌리티(주)제2공장,,"자동차부품(제동장치,동력장치)",충청북도 진천군 덕산읍 인산리 163 서한산업(주)제2공장,043-530-4525,충청북도_제조업체 현황_20241231.csv
선보,,자동차용광택제,충청북도 진천군 덕산읍 신척리 905,043-532-0590,충청북도_제조업체 현황_20241231.csv
성연산업,,"EVAP PIPE ,인터쿨러(자동차부품)",충청북도 진천군 이월면 사곡리 470-4 1층 ,,충청북도_제조업체 현황_20241231.csv
성일플라스틱,,저울용성형제품 자동차부속품성형제품,충청북도 진천군 문백면 태락리 525-1 ,043-533-3269,충청북도_제조업체 현황_20241231.csv
에스트라오토모티브시스템(주)진천공장,,"Radiator, Condensor, CAC",충청북도 진천군 이월면 사곡리 593-2 ,043-530-4112,충청북도_제조업체 현황_20241231.csv
에프(First).아이(Innovation).에스(System),,철도차량 냉난방 배전판넬,충청북도 진천군 초평면 진암리 641-2,043-836-0561,충청북도_제조업체 현황_20241231.csv
예일케미텍(주),,자동차도어핸들,충청북도 진천군 이월면 사곡리 398-6,043-534-8705,충청북도_제조업체 현황_20241231.csv
오토지오,,자동차부품(등속조인트),충청북도 진천군 덕산읍 합목리 200,,충청북도_제조업체 현황_20241231.csv
원진산업(주),,자동차부품(아웃사이드밀러시그널램프),충청북도 진천군 문백면 도하리 21번지,043-534-0277,충청북도_제조업체 현황_20241231.csv
윈테크(주),,"LPG용기,자동차용기",충청북도 진천군 이월면 중산리 621-72번지 윈테크(주),043-534-2386,충청북도_제조업체 현황_20241231.csv
이노레스주식회사,,반도체 장비부품,충청북도 진천군 덕산읍 신척리 846-0 이노레스 주식회사,043-535-1996,충청북도_제조업체 현황_20241231.csv
이안기업(주),,"첨단운전자보조시스템, 차량용외장박스",충청북도 진천군 문백면 사양리 335-3,031-358-0713,충청북도_제조업체 현황_20241231.csv
이피에스코리아(주),,실리콘포장용기부품,충청북도 진천군 이월면 내촌리 559-5 ,,충청북도_제조업체 현황_20241231.csv
이화칼텍(주) 제1공장,,자동차내.외장재,충청북도 진천군 문백면 봉죽리 409-1번지 이화칼텍(주),043-532-5791,충청북도_제조업체 현황_20241231.csv
정한기업,,자동차휠도장품,충청북도 진천군 덕산면 합목리 406-2번지,043-537-0217,충청북도_제조업체 현황_20241231.csv
제이아이씨(주),,자동차용 공기조절기,충청북도 진천군 이월면 사곡리 398-6,043-534-8706,충청북도_제조업체 현황_20241231.csv
주식회사 경인이피에스,,"PP자동차내장재 및 물류BOX ,스티로폼 포장재,(전자제품/농수산물 포장 BOX 등)",충청북도 진천군 진천읍 금암리 220-6,043-211-9011,충청북도_제조업체 현황_20241231.csv
주식회사 세림하이텍,,자동차용 부품,충청북도 진천군 문백면 도하리 73-7번지,043-532-2034,충청북도_제조업체 현황_20241231.csv
주식회사 에스앤에스,,자동차 부품 등,충청북도 진천군 덕산읍 신척리 906 (주)에스엠툴스,,충청북도_제조업체 현황_20241231.csv
주식회사 엠에스정밀,,"오일펌프커버, 전장부품커버,오일펌프하우징","충청북도 진천군 문백면 옥성리 295-8번지 (옥성리 295-8, 295-2번지)",,충청북도_제조업체 현황_20241231.csv
주식회사 지오어플라이언스,,"비데노즐, 기혈기, 정수기 필터부품,EVAPORATOR ASS'Y",충청북도 진천군 이월면 신월리 1141번지 에타,043-537-4005,충청북도_제조업체 현황_20241231.csv
주식회사 창무,,자동차부품,"충청북도 진천군 덕산읍 신척리 503-6 (신척리 503-6, 503-15, 503-16)",043-533-2757,충청북도_제조업체 현황_20241231.csv
주식회사 쿼츠테크,,반도체부품(석영유리),충청북도 진천군 문백면 은탄리 618,043-535-6673,충청북도_제조업체 현황_20241231.csv
주식회사 태건특장,,"자동발판, 자동차구조 및 장치변경작업",충청북도 진천군 문백면 태락리 723,043-287-7262,충청북도_제조업체 현황_20241231.csv
주식회사 티비산업,,자동차부품,충청북도 진천군 문백면 계산리 122-18 (주)티비산업,043-753-7330,충청북도_제조업체 현황_20241231.csv
주식회사 티엘에스,,"리프트, 리프트 부품",충청북도 진천군 이월면 신월리 75-16번지,043-881-0622,충청북도_제조업체 현황_20241231.csv
주식회사 티엘에스,,"리프트, 리프트부품",충청북도 진천군 덕산읍 합목리 180,043-881-0622,충청북도_제조업체 현황_20241231.csv
지인엔지니어링,,유압브레이커부품,충청북도 진천군 광혜원면 월성리 248번지,043-532-7707,충청북도_제조업체 현황_20241231.csv
진흥공업,,자동차부품,충청북도 진천군 문백면 사양리 261,,충청북도_제조업체 현황_20241231.csv
청일산업(주),,"자동차부품,플라스틱제품",충청북도 진천군 문백면 봉죽리 158번지,043-532-8590,충청북도_제조업체 현황_20241231.csv
청일산업(주)제2공장,,플라스틱제품(자동차부품),충청북도 진천군 문백면 도하리 73-6번지,043-532-3655,충청북도_제조업체 현황_20241231.csv
충진기업,,"자동차용 플라스틱 내외장재, 사출용 금형품",충청북도 진천군 진천읍 사석리 453번지 ,043-532-8614,충청북도_제조업체 현황_20241231.csv
충진산업(주),,자동차부품,충청북도 진천군 진천읍 사석리 452-1번지,043-532-8613,충청북도_제조업체 현황_20241231.csv
크린앤필터,,자동차에어컨필터,충청북도 진천군 문백면 도하리 219 외3필지,043-215-1982,충청북도_제조업체 현황_20241231.csv
한국보그워너티에스 유한책임회사,,자동차 변속기용 클러치부품,충청북도 진천군 덕산읍 신척리 859번지,043-879-1011,충청북도_제조업체 현황_20241231.csv
한국에너지공단 자동차연비센터,,"용역, 시험·연구용역",충청북도 진천군 덕산읍 신척리 903-1,043-531-3701,충청북도_제조업체 현황_20241231.csv
한국타이어진천대리점,,건설기계부품,충청북도 진천군 이월면 중산리 647-1번지,043-534-1580,충청북도_제조업체 현황_20241231.csv
(주)우진산전,,철도차량 전장품,충청북도 괴산군 사리면 방축리 613-6번지,043-820-4111,충청북도_제조업체 현황_20241231.csv
(주)우진산전 제2공장,,"철도차량 부품, 철도연결부착품(전차선, HSVCB)",충청북도 괴산군 사리면 방축리 613번지 (주)우진산전 제2공장,043-820-4111,충청북도_제조업체 현황_20241231.csv
(주)태원기업,,"자동차샤시프레임, 철제거푸집",충청북도 괴산군 불정면 지장리 20-1번지,043-833-9702,충청북도_제조업체 현황_20241231.csv
남일산업,,수전금구부품,충청북도 괴산군 청안면 금신리 387-2번지 하이뷰디스플레이테크,043-836-0060,충청북도_제조업체 현황_20241231.csv
대기산업기술 주식회사,,"배전반, 엘리베이터 부속품,철도차량부품",충청북도 괴산군 사리면 화산리 277-1번지,043-833-1967,충청북도_제조업체 현황_20241231.csv
동부실리콘,,"발열선, 전자부품",충청북도 괴산군 청안면 금신리 569-3 제2종근린생활시설(제조업소),,충청북도_제조업체 현황_20241231.csv
마그넥스 주식회사,,반도체 기계부품,충청북도 괴산군 괴산읍 제월리 902번지,043-276-8599,충청북도_제조업체 현황_20241231.csv
미테크㈜,,"반도체 기계부품, 전자부품",충청북도 괴산군 괴산읍 제월리 902,,충청북도_제조업체 현황_20241231.csv
삼보에이앤티(주),,그외기타자동차부품제조,충청북도 괴산군 사리면 방축리 610번지,043-820-4333,충청북도_제조업체 현황_20241231.csv
삼보에이앤티(주) 2공장,,자동차 부품,충청북도 괴산군 사리면 방축리 613-3번지 외 1필지,043-820-4333,충청북도_제조업체 현황_20241231.csv
아이마그넥스,,반도체 부품,충청북도 괴산군 괴산읍 제월리 902,043-276-8599,충청북도_제조업체 현황_20241231.csv
은진테크,,부품 연마가공,충청북도 괴산군 괴산읍 제월리 902-0 마그넥스(주),,충청북도_제조업체 현황_20241231.csv
㈜디엠케이,,"디스플레이 부품, 전자재료, 의약품 중간체",충청북도 괴산군 청안면 조천리 첨단산업단지 내 산업용지 7-2,041-587-8888,충청북도_제조업체 현황_20241231.csv
주식회사 제이텍,,철도차량 및 관련 장치,"충청북도 괴산군 사리면 방축리 613번지 C,D동",043-836-9808,충청북도_제조업체 현황_20241231.csv
청성산업(주),,"금형, 플라스틱 사출부품, 구조용 콘크리트 구조물",충청북도 괴산군 아성리 604 사무실,032-819-5150,충청북도_제조업체 현황_20241231.csv
(유)성화알미늄,,"자동차, 가정용공기조화기용 알미튬반제품, 콘데서 등",충청북도 음성군 맹동면 맹동산단1길 47-7,043-878-2331,충청북도_제조업체 현황_20241231.csv
(주)  앨비,,"전기운반차(뜨레카), 전기오토바이",충청북도 음성군 금왕읍 신내로 482,043-882-3031,충청북도_제조업체 현황_20241231.csv
(주) 앤아이윈,,"반도체 세정장비, 오토담퍼, 칼라PVC, DVR, Wafer 등",충청북도 음성군 맹동면 인곡리 인곡산업단지 E11-2BL,031-376-2218,충청북도_제조업체 현황_20241231.csv
(주)게이트파킹,,차량차단기,충청북도 음성군 생극면 일생로 389,,충청북도_제조업체 현황_20241231.csv
(주)국제전설,,자동화장비부품,충청북도 음성군 금왕읍 신개천로 78-3 외 6필지,,충청북도_제조업체 현황_20241231.csv
(주)금호프라스틱,,문구류 부품,충청북도 음성군 원남면 충청대로 806,043-873-9420,충청북도_제조업체 현황_20241231.csv
(주)대광기계,,승강기 부품 제조 (RAIL BRACKET ASS'Y),충청북도 음성군 감곡면 오향리 120-5,043-881-2512,충청북도_제조업체 현황_20241231.csv
(주)대영중공업,,"특장차부품,산업용기계부품,펌프특장차",충청북도 음성군 원남면 보덕로 358,043-873-6071,충청북도_제조업체 현황_20241231.csv
(주)대찬테크,,"반도체부품 소자 제조업, LCD,LED 부품 코팅",충청북도 음성군 맹동면 태정로 50,043-882-2715,충청북도_제조업체 현황_20241231.csv
(주)동아지질,,건설기계부품,충청북도 음성군 감곡면 문촌리 173-3번지 외 2필지,043-882-0283,충청북도_제조업체 현황_20241231.csv
(주)동호철강,,"보일러용 철부품, 철구조물",충청북도 음성군 금왕읍 멍심이길 217-31,043-877-1971,충청북도_제조업체 현황_20241231.csv
(주)동흥테크,,자동차부품(브라켓),충청북도 음성군 맹동면 두레로 108,031-492-6530,충청북도_제조업체 현황_20241231.csv
(주)디에스테크노,,"Quartz, Silicon 또는 CVD SIC 재질의 Ring 등 반도체 장비 부품",충청북도 음성군 대소면 삼양로352번길 89,031-8026-0711,충청북도_제조업체 현황_20241231.csv
(주)디에스피이노베이션,,"컬러스테인레스스틸 자동차 부품, 건축내외장재, 가전소재, 일반산업재",충청북도 음성군 음성읍 용산리 용산산업단지 내 8-1BL,070-7882-5105,충청북도_제조업체 현황_20241231.csv
(주)리템지엠에스티,,"자동차용 플라스틱제품, 플라스틱 성형제품(가구용 및 기계장비용), 플라스틱 성형제품(식품용기)",충청북도 음성군 대소면 대동로428번길 45 외 1필지,043-882-7923,충청북도_제조업체 현황_20241231.csv
(주)명성기기,,"미생물용조제배양제,미생물배양기,복합비료,교시용자동차,동물보조사료,신발건조",충청북도 음성군 대소면 대동로631번길 18-11,043-877-4506,충청북도_제조업체 현황_20241231.csv
(주)백야,,자동화장비부품,충청북도 음성군 금왕읍 신평리 산 30-2,043-873-9941,충청북도_제조업체 현황_20241231.csv
(주)삼우,,자동차 휠,충청북도 음성군 대소면 대금로379번길 50,043-883-0211,충청북도_제조업체 현황_20241231.csv
(주)삼현화학,,"에어콘용실링제,자동차용양면테이프,자동차용방음발포패드,마그네틱시트,자동차용플레이트",충청북도 음성군 대소면 산내로 83 (총 2 필지),043-877-4355,충청북도_제조업체 현황_20241231.csv
(주)상아케미컬,,반도체부품 세정제,"충청북도 음성군 삼성면 금일로 955-36, 나-1,2층 외 1필지",,충청북도_제조업체 현황_20241231.csv
(주)상준,,"금형(프레스용), 금형용부품",충청북도 음성군 대소면 오류리 229-46,043-534-8928,충청북도_제조업체 현황_20241231.csv
(주)성산기업,,철제가구부품,충청북도 음성군 감곡면 오갑길192번길 41,043-882-5200,충청북도_제조업체 현황_20241231.csv
(주)성우모터스,,"특장차, 의료용들것(환자운반차), 소방지휘차,캠핑카",충청북도 음성군 대소면 한삼로251번길 73,043-883-7671,충청북도_제조업체 현황_20241231.csv
(주)성일프라스틱,,"자동차부품 플라스틱(머드가드,디플렉트,가니쉬)",충청북도 음성군 덕금로 935 (금왕읍) 외 4필지,043-877-2488,충청북도_제조업체 현황_20241231.csv
(주)세온테크,,덕트 및 부품,충청북도 음성군 삼성면 대성로380번길 108-5,031-668-8257,충청북도_제조업체 현황_20241231.csv
(주)수신이엔지,,엘리베이터 부품(카 내장재등),충청북도 음성군 금왕읍 금일로332번길 42-1 외 5필지,043-878-7518,충청북도_제조업체 현황_20241231.csv
(주)알파원산업,,"타워크레인부품,브레싱빔,마스타",충청북도 음성군 감곡면 월정리 167-5,,충청북도_제조업체 현황_20241231.csv
(주)야후건기,,타워크레인부품,충청북도 음성군 삼성면 대덕로 63-56 외 2필지,031-714-2451,충청북도_제조업체 현황_20241231.csv
(주)에스엘플러스,,자동차 차체용부품,충청북도 음성군 대소면 오류리 657-2,,충청북도_제조업체 현황_20241231.csv
(주)에스제이테크,,"자동차 배기관, 자동차 시트 부품, 지동차 부품(압형제품)",충청북도 음성군 생극면 음성로 1472,043-882-0432,충청북도_제조업체 현황_20241231.csv
(주)영상,,전동기부품제조,충청북도 음성군 대소면 대동로 583-35 외 5필지,044-883-8425,충청북도_제조업체 현황_20241231.csv
(주)오리엔트전자(제1공장),,"LCD Module,자동차 전장부품",충청북도 음성군 대소면 신내로 213-27 (대소면),043-879-7000,충청북도_제조업체 현황_20241231.csv
(주)오리엔트전자(제2공장),,"LCD Module, 자동차 전장부품",충청북도 음성군 대소면 성본리 626-5번지 외 9필지 외 9필지,043-879-7000,충청북도_제조업체 현황_20241231.csv
(주)온달산업,,정수기필터(부품),충청북도 음성군 대소면 부윤리 64,,충청북도_제조업체 현황_20241231.csv
(주)와이디티,,"자동차범퍼,건축용조립제,위생용및저장용 플라스틱 제품 외",충청북도 음성군 대소면 대동로428번길 40 외 3필지,02-2636-6970,충청북도_제조업체 현황_20241231.csv
(주)와이디티,,"욕실천정재, 물탱크판넬, 자동차범퍼",충청북도 음성군 금왕읍 청평길 41-6 외 3필지,02-2636-6970,충청북도_제조업체 현황_20241231.csv
(주)우진멀티텍,,자동차 부품,충청북도 음성군 대소면 대동로428번길 59-4,043-882-3536,충청북도_제조업체 현황_20241231.csv
(주)유원,,"저장용 금속 탱크, 주유소공사용 부속자재, 강화플라스틱성형탱크제조(건축용저장조), 전기승용차 및 기타 여객용 전기자동차, 특장차",충청북도 음성군 금왕읍 금일로 319-2 외 2필지,043-877-5104,충청북도_제조업체 현황_20241231.csv
(주)윤성게이트,,"차량 게이트, 가드레일 게이트",충청북도 음성군 금왕읍 유촌로 168-4,043-877-3215,충청북도_제조업체 현황_20241231.csv
(주)은성레이져,,"전자부품(콘트롤박스,배전함박스외부품)",충청북도 음성군 대소면 멍심이길 34 (총 2 필지) 외 1필지,043-882-5670,충청북도_제조업체 현황_20241231.csv
(주)이엘일렉트릭,,"나동선,나알루미늄선,절연전선,알루미늄절연전선,자동차용충전장치,승용차용충전기",충청북도 음성군 삼성면 금율로 349-23 외 1필지,043-533-6888,충청북도_제조업체 현황_20241231.csv
(주)익성산업,,"자동차용내장판,건축용차음판",충청북도 음성군 원남면 상경로 324-5 외 1필지,043-872-4381,충청북도_제조업체 현황_20241231.csv
(주)인우,,"보온재, SET카바, SMC물탱크부품, 건축자재, 인테리어자재",충청북도 음성군 금왕읍 금일로371번길 33-8,043-883-1597,충청북도_제조업체 현황_20241231.csv
(주)재성,,"가방제품,자동차먼지털이개,핸들카바제품",충청북도 음성군 생극면 대금로 1986,043-878-7844,충청북도_제조업체 현황_20241231.csv
(주)재현,,"펠트부직포,차량용매트",충청북도 음성군 금왕읍 행제길76번길 94-2 (총 2 필지) 외 1필지,043-877-5412,충청북도_제조업체 현황_20241231.csv
(주)제이아이에스,,기계부품,충청북도 음성군 삼성면 천평리 735-20,043-883-9193,충청북도_제조업체 현황_20241231.csv
(주)창조글로벌,,기계부품,충청북도 음성군 음성읍 용산리 1612,,충청북도_제조업체 현황_20241231.csv
(주)케이씨모터스,,자동차 부품(도색),충청북도 음성군 금왕읍 유촌산단1길 84,031-339-4333,충청북도_제조업체 현황_20241231.csv
(주)케이에스,,"화장품(영양크림,로션,스킨), 진단장비(오토스테이너)",충청북도 음성군 삼성면 대양로 46,061-334-8963,충청북도_제조업체 현황_20241231.csv
(주)크린어스,,"자동차부품(캐노피), 자동차부품(루프박스)",충청북도 음성군 삼성면 대성로547번길 117-4,043-877-0277,충청북도_제조업체 현황_20241231.csv
(주)태승기계,,기계부품 롤,충청북도 음성군 금왕읍 금율로 247,,충청북도_제조업체 현황_20241231.csv
(주)풍산디에이케이,,"이차전지 소재부품(전극단자), PP Film",충청북도 음성군 맹동면 태정로 111,,충청북도_제조업체 현황_20241231.csv
(주)프라임렌탈,,착암기부품,충청북도 음성군 삼성면 덕호로 127-5 외 3필지,043-877-2171,충청북도_제조업체 현황_20241231.csv
(주)피르메나노텍,,"자동차/선박 내장소재,건축자재,LED반사갓,반사시트,산업자재",충청북도 음성군 금왕읍 각회리 365-4 외 1필지,043-883-6535,충청북도_제조업체 현황_20241231.csv
