회사명,업종명,생산품,주소,연락처,출처파일
엠엔에이치테크,이동전화기 제조업 외 1 종,"핸드폰부품, 자동차 전자부품 외","경기도 시흥시 매화산단로 148, c동, 1층(매화동, (주)태양산업)",,경기도 시흥시_공장등록현황_20250618.csv
한성LCD부품,절연 코드세트 및 기타 도체 제조업,전기절연물 절단 및 가공품,"경기도 시흥시 매화산단3길 1, 608호(매화동) 608호",,경기도 시흥시_공장등록현황_20250618.csv
대성워라벨솔루션,그 외 기타 전자부품 제조업,"전기 전자부품, 자동차부품, 화장품용(성형조립)","경기도 시흥시 매화산단로 152, 1동(매화동)",,경기도 시흥시_공장등록현황_20250618.csv
화광정공,주형 및 금형 제조업,기계부품 등,"경기도 시흥시 매화산단로 95, B1층 103호(매화동, 대창 센트럴M플렉스 지식산업센터) B1층 103호",,경기도 시흥시_공장등록현황_20250618.csv
주식회사 나오테크,기타 전기 변환장치 제조업,전력변환기,"경기도 시흥시 매화산단로 127, 3층(매화동, 주신전자)",,경기도 시흥시_공장등록현황_20250618.csv
세원테크,주형 및 금형 제조업,금형부품,"경기도 시흥시 매화산단로 95, 1층 104호(매화동, (주)대창) 1층 104호",,경기도 시흥시_공장등록현황_20250618.csv
제이제이테크,배전반 및 전기 자동제어반 제조업,제어반,"경기도 시흥시 매화산단3길 1, 518호 (매화동, 리드스마트스퀘어) 518호",,경기도 시흥시_공장등록현황_20250618.csv
그린테크놀로지,그 외 기타 전자부품 제조업,"자동화기계, 전자통신기기","경기도 시흥시 매화산단3길 1, 7층 705호 (매화동, 리드스마트스퀘어) 7층 705호",,경기도 시흥시_공장등록현황_20250618.csv
아세아산전,배전반 및 전기 자동제어반 제조업,자동제어 시스템,"경기도 시흥시 매화산단로 95, 5층 520호(매화동, (주)대창) 5층 520호",,경기도 시흥시_공장등록현황_20250618.csv
코포스,전기ㆍ전자공학 연구개발업,차량 및 중장비용 레이더 시스템 개발,"경기도 시흥시 매화산단로 95, 7층 706호(매화동, (주)대창) 7층 706호 외 2필지",,경기도 시흥시_공장등록현황_20250618.csv
(주)포엠솔루션,그 외 기타 전자부품 제조업,반도체 장비 부품 제조,"경기도 시흥시 매화산단로 152(매화동, 공장 (일광정밀))",,경기도 시흥시_공장등록현황_20250618.csv
크레이트,그 외 기타 분류 안된 금속 가공 제품 제조업,금형 부품 가공,"경기도 시흥시 매화산단3길 1, 525(매화동) 외 1필지",,경기도 시흥시_공장등록현황_20250618.csv
성진정밀,그 외 기타 전자부품 제조업,휴대폰부품,"경기도 시흥시 매화산단로 152, 1층 건물 초입 좌측 첫 번째 칸(매화동, 공장 (일광정밀))",,경기도 시흥시_공장등록현황_20250618.csv
(주)솔텍,주형 및 금형 제조업,"금형 의료기, 부품, 플라스틱 사출","경기도 시흥시 매화산단로 95, 2층 203호(매화동, 대창 센트럴M플렉스 지식산업센터) 2층 203호 외 1필지",,경기도 시흥시_공장등록현황_20250618.csv
(주)한국지엠시흥서비스센터,자동차 종합 수리업,"자동차 판금, 도장","경기도 시흥시 매화산단2길 44(도창동, (주)한국지엠시흥서비스센터) 외 3필지",,경기도 시흥시_공장등록현황_20250618.csv
에스티씨(주),"전기회로 개폐, 보호장치 제조업",전장품 모듈,"경기도 시흥시 매화산단로 107, 4동 101호 (매화동, (주)에프씨에스 (4동)) 4동 101호",,경기도 시흥시_공장등록현황_20250618.csv
쿠팡로지스틱스서비스 유한회사,일반 창고업 외 4 종,"일반창고업, 화물 운송 중개/대리 및 관련 서비스업, 그 외 기타 분류 안된 운송관련 서비스업, 개별 화물 자동차 운송업, 택배업",경기도 시흥시 매화산단로 16-15 (도창동),,경기도 시흥시_공장등록현황_20250618.csv
(주)와이씨콘택,자동차용 금속 압형제품 제조업 외 1 종,자동차 부품,경기도 시흥시 포도원로 120-3(신천동),,경기도 시흥시_공장등록현황_20250618.csv
(주)엑소,그 외 기타 전자부품 제조업 외 1 종,"CD-ROM, USB","경기도 시흥시 정왕천로 197, (정왕동, 동우디지털파크) A동 3층 313호",,경기도 시흥시_공장등록현황_20250618.csv
오토피아,그 외 기타 특수목적용 기계 제조업 외 1 종,특수목적용기계,"경기도 시흥시 정왕천로 197, (정왕동, 동우디지털파크) B동 4층 402호",,경기도 시흥시_공장등록현황_20250618.csv
대광정공,주형 및 금형 제조업,금형부품,"경기도 시흥시 마유로42번길 108, 3바 408 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
에이스정밀,절삭가공 및 유사처리업,기계부품,"경기도 시흥시 산기대학로 330, (정왕동, 동양타워지식산업센터) 1동 2층 212호",,경기도 시흥시_공장등록현황_20250618.csv
(주)현대테크,주형 및 금형 제조업,기계부품,"경기도 시흥시 군자천로21번길 52, 2바705 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
이엘이엔지,그 외 기타 금속가공업,산업기계 및 부품,"경기도 시흥시 마유로32번길 92, 3바 607 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
대산특수강,그 외 기타 1차 철강 제조업,금형부품,"경기도 시흥시 공단1대로28번길 31, 1다 706 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)유현산업,철도차량 부품 및 관련 장치물 제조업,철도차량부품,"경기도 시흥시 정왕천로 197, B동 2층 224 (정왕동, 동우디지털파크(정왕천서로 150))",,경기도 시흥시_공장등록현황_20250618.csv
인경오토메이션,배전반 및 전기 자동제어반 제조업,PLC제어반,"경기도 시흥시 마유로20번길 122, 3바 519 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)대아금속,자동차용 금속 압형제품 제조업,힐하우스,"경기도 시흥시 마유로132번길 35, 3라229 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
연테크,그 외 자동차용 신품 부품 제조업,자동차 부품 검사구,"경기도 시흥시 마유로 26, 3바 801-1 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)세진오토텍,육상 금속 골조 구조재 제조업,"자동화기계, 프레임","경기도 시흥시 공단3대로 149, 2203-5, 2바 905 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)이루테크놀러지,주형 및 금형 제조업,전자부품,"경기도 시흥시 군자천로237번길 15, 1365-13, 103호 (2나 501-7) (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
제이에이치테크(J.H TECH),절삭가공 및 유사처리업,기계부품,"경기도 시흥시 정왕천로 197, B동 4층 421 (정왕동, 동우디지털파크(정왕천서로 150))",,경기도 시흥시_공장등록현황_20250618.csv
피앤씨,일반철물 제조업,"자동차부품, 철물","경기도 시흥시 경기과기대로 90, 3마 318 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
에이원테크(주),자동차 재제조 부품 제조업 외 2 종,자동차 부품,"경기도 시흥시 옥구천서로 231, 1나605 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
선원이엔지,절삭가공 및 유사처리업,금속부품가공,"경기도 시흥시 희망공원로 36, 2바 305호 (정왕동, 아이엠티(주))",,경기도 시흥시_공장등록현황_20250618.csv
수현정공,절삭가공 및 유사처리업,산업기계부품,"경기도 시흥시 군자천로237번길 26, 2나 306 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
대영테크윈,주형 및 금형 제조업,금형 및 부품,"경기도 시흥시 마유로10번길 33, 3바 730 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)태성멀티테크,"전기회로 개폐, 보호장치 제조업 외 1 종",자동차부품,"경기도 시흥시 군자천로81번길 34, 2마 301-14 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
제이에스솔루션,그 외 기타 전자부품 제조업,전자부품,"경기도 시흥시 소망공원로 323, (정왕동, 보성스퀘어원지식산업센터) 1동 7층 715호",,경기도 시흥시_공장등록현황_20250618.csv
이종기술연구소,그 외 기타 전자부품 제조업,산업용로봇전자부품 ,"경기도 시흥시 소망공원로 323, (정왕동, 보성스퀘어원지식산업센터) 1동 3층 315호",,경기도 시흥시_공장등록현황_20250618.csv
태양열처리,금속 열처리업,자동차부품,"경기도 시흥시 마유로186번길 103, 3다406호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
일조정밀,절삭가공 및 유사처리업,자동차부품,"경기도 시흥시 마유로82번길 69, 3마 334 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)원일기업,유압기기 제조업,기계부품,"경기도 시흥시 공단1대로 67, 1나707-4 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
청인테크,그 외 기타 금속가공업,"고주파 기계부품, 반도체 부품 외","경기도 시흥시 공단2대로 328, 3바 402 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
제이테크,그 외 기타 금속가공업,전기자동차부품,"경기도 시흥시 마유로20번길 104, 3바 514 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)케이에이치오토,배전반 및 전기 자동제어반 제조업,통신제어장비,"경기도 시흥시 산기대학로 330, (정왕동, 동양타워지식산업센터) 1동 8층 805호",,경기도 시흥시_공장등록현황_20250618.csv
에스엠테크,기타 기계.장비 조립용 플라스틱 제품 제조업,기계부품용 케이스 샘플,"경기도 시흥시 공단1대로 13, (정왕동, 삼양 스마트 테크노파크) 1동 6층 621호",,경기도 시흥시_공장등록현황_20250618.csv
은성테크,그 외 기타 일반목적용 기계 제조업,기계부품,"경기도 시흥시 소망공원로 323, (정왕동, 보성스퀘어원지식산업센터) 1동 4층 402호",,경기도 시흥시_공장등록현황_20250618.csv
(주)메가산업,그 외 자동차용 신품 부품 제조업,자동차부품,"경기도 시흥시 마유로238번길 93, 3나304 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)유진코퍼레이션,자동차용 신품 전기장치 제조업,자동차용 전자부품 조립,"경기도 시흥시 옥구천서로237번길 40, 1나 407 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
대창엔지니어링,절삭가공 및 유사처리업,산업기계 부품,"경기도 시흥시 정왕천로 197, A동 1층 148 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
와이엔에스,주형 및 금형 제조업 외 1 종,자동차부품,"경기도 시흥시 정왕천로 143, 107동 3라402-2 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
프로케이테크,절삭가공 및 유사처리업,"각종부품(선박,영상장비)","경기도 시흥시 공단2대로 239, 3마 820 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)삼보정밀,자동차용 금속 압형제품 제조업,금속 압형제품,"경기도 시흥시 소망공원로 334, 3라402-1 110호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)택트,그 외 기타 일반목적용 기계 제조업 외 2 종,전자부품 검사장비,"경기도 시흥시 마유로186번길 44, 3다703 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)이강이엔지,그 외 기타 특수목적용 기계 제조업,도장설비 반제품(자동차),"경기도 시흥시 마유로82번길 70, 3마 601 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
라미캐스트(주),알루미늄주물 주조업,전자부품,"경기도 시흥시 공단1대로80번길 68, 1라 306 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
케이티아이(주),자동차용 금속 압형제품 제조업,"에어벡, 안전벨트 관련 부품","경기도 시흥시 공단1대로322번길 130, 3마 608 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
CH정공,절삭가공 및 유사처리업,산업기계부품,"경기도 시흥시 정왕천로 197, (정왕동, 동우디지털파크) B동 4층 403호",,경기도 시흥시_공장등록현황_20250618.csv
대륜,절삭가공 및 유사처리업,기계부품,"경기도 시흥시 정왕천로 197,?(정왕동, 동우디지털파크) B동 4층 406호",,경기도 시흥시_공장등록현황_20250618.csv
정원테크,절삭가공 및 유사처리업,기계부품,"경기도 시흥시 마유로118번길 97, 3라516 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
서경정밀,그 외 기타 금속가공업,자동차부품,"경기도 시흥시 경제로 297, 3라632 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)삼우정밀산업,운송장비 조립용 플라스틱제품 제조업 외 1 종,플라스틱부품사출,"경기도 시흥시 희망공원로 27, 2바 704-1 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
동진스틸(주),그 외 기타 1차 철강 제조업,고탄소강부품,"경기도 시흥시 군자천로 35, 2바 402-1호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
태정테크,그 외 기타 일반목적용 기계 제조업 외 1 종,"기계부품,일반기계","경기도 시흥시 소망공원로 323, (정왕동, 보성스퀘어원지식산업센터) 1동 6층 602호",,경기도 시흥시_공장등록현황_20250618.csv
경원기계,절삭가공 및 유사처리업,기계부품가공,"경기도 시흥시 마유로 26, 3바 801-1 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)대성에스앤피,가정용 비전기식 조리 및 난방 기구 제조업 외 1 종,보일러 부품 제조 및 판매,"경기도 시흥시 마유로42번길 75-1, 3바 302-2 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
예진시스템,자동차용 금속 압형제품 제조업 외 1 종,냉장고금속케이스,"경기도 시흥시 경기과기대로 61, 3마 720 (정왕동, 성신공업(주))",,경기도 시흥시_공장등록현황_20250618.csv
(주)큐브,그 외 기타 플라스틱 제품 제조업,전자부품,"경기도 시흥시 경기과기대로 113, 3라726 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
에스케이피씨(주),기타 기계.장비 조립용 플라스틱 제품 제조업,자동차 부품,"경기도 시흥시 옥구천서로81번길 35, 1마 601-2 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
제이에스테크,그 외 기타 전자부품 제조업,전자부품,"경기도 시흥시 산기대학로 330, (정왕동, 동양타워지식산업센터) 1동 5층 515호",,경기도 시흥시_공장등록현황_20250618.csv
SSH테크,그 외 기타 특수목적용 기계 제조업,전자부품장비,"경기도 시흥시 소망공원로 323, (정왕동, 보성스퀘어원지식산업센터) 1동 4층 401호",,경기도 시흥시_공장등록현황_20250618.csv
(주)명성이앤지,절삭가공 및 유사처리업,가구부품,"경기도 시흥시 마유로118번길 12, 3라818 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)크레젠,그 외 자동차용 신품 부품 제조업,자동차용 신품 부품,"경기도 시흥시 정왕천로 197, B동 4층 401 (정왕동, 동우디지털파크(정왕천서로 150))",,경기도 시흥시_공장등록현황_20250618.csv
지원테크,절삭가공 및 유사처리업,부품 임가공,"경기도 시흥시 공단1대로 13, (정왕동, 삼양 스마트 테크노파크) 1동 3층 314호",,경기도 시흥시_공장등록현황_20250618.csv
진양연마,금속 절삭기계 제조업,자동차부품,"경기도 시흥시 마유로32번길 88, 3바 606 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
주영산업,철도차량 부품 및 관련 장치물 제조업,철도차량부품,"경기도 시흥시 공단1대로 13, (정왕동, 삼양 스마트 테크노파크) 1동 4층 402호",,경기도 시흥시_공장등록현황_20250618.csv
하이영테크,절삭가공 및 유사처리업,엘리베이터 부품 외,"경기도 시흥시 공단1대로322번길 53, 3라 401 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
비젼일렉트릭,그 외 기타 전자부품 제조업,모터와pcb조립품,"경기도 시흥시 소망공원로 323, (정왕동, 보성스퀘어원지식산업센터) 1동 5층 525호",,경기도 시흥시_공장등록현황_20250618.csv
에스엘테크,절삭가공 및 유사처리업,기계부품가공,"경기도 시흥시 공단1대로80번길 99, 1라 508-1 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
동명비철금속,기타 1차 비철금속 제조업,"기계부품(반도체장비,자동차부품)","경기도 시흥시 마유로186번길 41, 2동, 3다 207호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
동진기계,절삭가공 및 유사처리업,기계부품,"경기도 시흥시 마유로20번길 8, 3바 808-2 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
피닉스인터내셔날(주),"전기회로 개폐, 보호장치 제조업 외 1 종",가스켓,"경기도 시흥시 마유로238번길 75, 3나 308-1호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)한도금속,반도체 제조용 기계 제조업,반도체부품 ,"경기도 시흥시 경기과기대로 187, (정왕동 1276-2 , 3다203호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)에스에이치플러스,절삭가공 및 유사처리업,"전자부품,반도체부품","경기도 시흥시 군자천로21번길 7, 2바 514 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)창성피앤알,"고무, 화학섬유 및 플라스틱 성형기 제조업",압출기 부품,"경기도 시흥시 협력로 222, [정왕동 1244-6, 시화단지 1나707] (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
진영테크,절삭가공 및 유사처리업,자동차부품,"경기도 시흥시 공단1대로 13, (정왕동, 삼양 스마트 테크노파크) 1동 7층 725호",,경기도 시흥시_공장등록현황_20250618.csv
탑금속,절삭가공 및 유사처리업,부품가공,"경기도 시흥시 마유로32번길 16, 3바 802-1 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
제이엠티,절삭가공 및 유사처리업,전자부품,"경기도 시흥시 공단1대로 13, (정왕동, 삼양 스마트 테크노파크) 1동 4층 415호",,경기도 시흥시_공장등록현황_20250618.csv
거상알앤디,절삭가공 및 유사처리업,"로봇부품, 대학교 과학기기","경기도 시흥시 공단1대로 13, (정왕동, 삼양 스마트 테크노파크) 1동 3층 301호",,경기도 시흥시_공장등록현황_20250618.csv
태광정밀,도금업,기계부품,"경기도 시흥시 군자천로131번길 20, 2라302호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
태광테크,도금업,기계부품,"경기도 시흥시 군자천로131번길 20, 2라302호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)코리아유니텍,절삭가공 및 유사처리업,실린더부품,"경기도 시흥시 군자천로131번길 37, 2라 504 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
미주산업,전자부품 실장기판 제조업,전자응용기기 부품,"경기도 시흥시 공단1대로79번길 38, 1나 510 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
미영산업,그 외 기타 일반목적용 기계 제조업,"산업기계, 기계부품 ","경기도 시흥시 소망공원로 323, (정왕동, 보성스퀘어원지식산업센터) 1동 3층 318호",,경기도 시흥시_공장등록현황_20250618.csv
로보트오토메틱씨스템,산업처리공정 제어장비 제조업,자동화기계장비,"경기도 시흥시 소망공원로 323, (정왕동, 보성스퀘어원지식산업센터) 1동 3층 323호",,경기도 시흥시_공장등록현황_20250618.csv
(주)세모에프에이,절삭가공 및 유사처리업,부품가공,"경기도 시흥시 소망공원로 323, (정왕동, 보성스퀘어원지식산업센터) 1동 2층 220호",,경기도 시흥시_공장등록현황_20250618.csv
상아정밀,절삭가공 및 유사처리업,기계부품,"경기도 시흥시 소망공원로 323, (정왕동, 보성스퀘어원지식산업센터) 1동 2층 221호",,경기도 시흥시_공장등록현황_20250618.csv
YJ테크,절삭가공 및 유사처리업,기계부품,"경기도 시흥시 정왕천로 197, B동 3층 305호 (정왕동, 동우디지털파크(정왕천서로 150))",,경기도 시흥시_공장등록현황_20250618.csv
신용정밀,절삭가공 및 유사처리업,기계부품,"경기도 시흥시 소망공원로 323, (정왕동, 보성스퀘어원지식산업센터) 1동 1층 114호",,경기도 시흥시_공장등록현황_20250618.csv
제일엔지니어링,절삭가공 및 유사처리업,부품가공 ,"경기도 시흥시 정왕천로 197, B동 4층 414호 (정왕동, 동우디지털파크(정왕천서로 150))",,경기도 시흥시_공장등록현황_20250618.csv
(주)명성에스티,절삭가공 및 유사처리업,기계부품,"경기도 시흥시 소망공원로 323, (정왕동, 보성스퀘어원지식산업센터) 1동 2층 201호",,경기도 시흥시_공장등록현황_20250618.csv
한영공업,볼트 및 너트류 제조업 외 2 종,자동차 부품,"경기도 시흥시 옥구천서로237번길 23, 정왕동 1253-8, 1나 601-1 A동 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
대영기계,절삭가공 및 유사처리업,기계부품,"경기도 시흥시 만해로 41, 케이피유디에스벤처타운 제125동 제101,201호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
일신금속,인쇄회로기판용 적층판 제조업 외 2 종,전자부품,"경기도 시흥시 소망공원로 188, 2라 203 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
성연건드릴,주형 및 금형 제조업,자동차금형,"경기도 시흥시 소망공원로 131, 2다 710호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
태성정밀,볼트 및 너트류 제조업 외 1 종,반도체부품 및 볼트너트,"경기도 시흥시 마유로82번길 39, 3마 225 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)에이치플러스,절삭가공 및 유사처리업,산업기계부품,"경기도 시흥시 공단1대로 341,  (정왕동) 1동 1층 115호",,경기도 시흥시_공장등록현황_20250618.csv
이성ENG,절삭가공 및 유사처리업,산업기계부품,"경기도 시흥시 공단2대로 328, 3바 402호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
핸텍,산업용 로봇 제조업,"자동화장비, 부품 등",경기도 시흥시 봉우순환로3번길 12-1 (정왕동),,경기도 시흥시_공장등록현황_20250618.csv
아승정밀(주),"탭, 밸브 및 유사장치 제조업",체은부품,"경기도 시흥시 옥구천동로 72-7, 2마 814-1 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
명신정밀,그 외 기타 전자부품 제조업 외 1 종,접촉단자,"경기도 시흥시 엠티브이25로58번길 60, 시화MTV 3사 305-1 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)신흥씨엔씨,주형 및 금형 제조업,금형부품가공,"경기도 시흥시 공단1대로 203, 2나 503-4호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
K.P TMS,절삭가공 및 유사처리업,"TM스크류, 기계부품","경기도 시흥시 마유로10번길 51, 3바 725 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
KNPTECH,구조용 금속 판제품 및 공작물 제조업,산업기계부품등,"경기도 시흥시 군자천로81번길 9, 2마503 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
대진오토포밍,그 외 기타 특수목적용 기계 제조업 외 1 종,포밍기계,"경기도 시흥시 공단3대로 175, 2바 1002 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)대화정밀,그 외 자동차용 신품 부품 제조업 외 3 종,자동차 부품,"경기도 시흥시 엠티브이26로19번길 14, 시화MTV 2사 지원2-3,5 45동 101호,102호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
이레테크,절삭가공 및 유사처리업,기계 부품,"경기도 시흥시 엠티브이26로19번길 9, 시화MTV 2사 지원2-9 34동 101호, 201호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)대양상사,기어 및 동력전달장치 제조업,"엔지니어링(기계설계), 로터리펌프 부품","경기도 시흥시 만해로 41, 케이피유디에스벤처타운 130동 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)한산테크,절삭가공 및 유사처리업,기계부품,"경기도 시흥시 공단1대로321번길 14, 3나 509호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)유인,알루미늄주물 주조업,엔진부품,"경기도 시흥시 군자천로119번길 43, 1361-1, 2라517 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)한일스탈링,절삭가공 및 유사처리업,부품가공,"경기도 시흥시 마유로186번길 35, 1276-7 3다208 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
성일정밀,절삭가공 및 유사처리업,기계부품,"경기도 시흥시 군자천로237번길 10, (정왕동 1268-4, 시화공단 2나 405호) (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
거성정밀,절삭가공 및 유사처리업,부품가공,"경기도 시흥시 군자천로9번길 28, 2바 614 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
기세테크,절삭가공 및 유사처리업,부품가공,"경기도 시흥시 마유로20번길 38, 2187-2 3바714 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
혁신테크,절삭가공 및 유사처리업,의료기부품,"경기도 시흥시 마유로82번길 79, 1380-13 3마331 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)에스에스기계,전자 응용 절삭기계 제조업 외 1 종,레이저응용절삭기계부품,"경기도 시흥시 마유로92번길 16, 시화단지 3마 119호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)유천기공,그 외 기타 분류 안된 금속 가공 제품 제조업 외 1 종,기계부품가공,"경기도 시흥시 공단2대로256번길 25, 2186-1 3바701 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
삼신일렉컴,절삭가공 및 유사처리업,"전자, 통신부품","경기도 시흥시 공단1대로28번길 39, [정왕동 1239-7, 시화단지 1다705-1] (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)단원테크,그 외 자동차용 신품 부품 제조업 외 3 종,자동차부품,"경기도 시흥시 공단1대로 296, 1281 3다301 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
스마트ENG,절삭가공 및 유사처리업,기계부품,"경기도 시흥시 공단1대로 341,  (정왕동) 1동 1층 116호",,경기도 시흥시_공장등록현황_20250618.csv
(주)TK,절삭가공 및 유사처리업,기계부품,"경기도 시흥시 마유로144번길 83, 1284-5 3라 306호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
경진정밀,절삭가공 및 유사처리업,부품가공,"경기도 시흥시 정왕천로 197, B동 1층 146 (정왕동, 동우디지털파크(정왕천서로 150))",,경기도 시흥시_공장등록현황_20250618.csv
만갑엔지니어링,절삭가공 및 유사처리업,반도체 및 통신부품,"경기도 시흥시 마유로42번길 106, 3바 410호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
보장테크,자동차용 금속 압형제품 제조업 외 1 종,산업기계,"경기도 시흥시 마유로82번길 84, 2098-5 3마605 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)플러스케미칼,그 외 자동차용 신품 부품 제조업 외 3 종,자동차부품,"경기도 시흥시 마유로132번길 87, 1285-7 3라322 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
신우C.N.C,유압기기 제조업 외 1 종,"유압기기및유압실린더,기계부품","경기도 시흥시 만해로 41, 케이피유디에스벤처타운 109동 101호, 201호 (정왕동) (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
한백정공,절삭가공 및 유사처리업,기계부품,"경기도 시흥시 군자천로81번길 60, 2마 203 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
대화산업,그 외 기타 1차 철강 제조업,변압기부품,"경기도 시흥시 군자천로9번길 80, 2바 815 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
주영테크,그 외 자동차용 신품 부품 제조업,자동차부품,"경기도 시흥시 마유로70번길 113, 2101-10 3마510 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
진성기계,기타 가공 공작기계 제조업,기계부품,"경기도 시흥시 정왕천로 197, B동 2층 215 (정왕동, 동우디지털파크(정왕천서로 150))",,경기도 시흥시_공장등록현황_20250618.csv
현대테크,절삭가공 및 유사처리업,부품가공,"경기도 시흥시 군자천로21번길 40, 2176-9 2바607-1 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
성우TECH,절삭가공 및 유사처리업,기계부품,"경기도 시흥시 옥구천서로131번길 69, 시화공단 1라 702호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
지에이치이엔지,그 외 자동차용 신품 부품 제조업 외 3 종,현가장치,"경기도 시흥시 군자천로 41, 2바 401-1호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
은혜정공,절삭가공 및 유사처리업,기계부품,"경기도 시흥시 공단1대로196번길 114, 2마 301-9 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
