시도명,시군구명,관리기관,회사명,공장구분,단지명,설립구분,입주형태,보유구분,등록구분,전화번호,남자종업원,여자종업원,외국인남자종업원,외국인여자종업원,종업원합계,생산품,원자재,공장규모,용도지역,지목,용지면적,제조시설면적,부대시설면적,건축면적,지식산업센터명,대표업종,업종명,차수,법인주소,필지수,공장주소,공장주소_지번,공장관리번호
전라남도,순천시,산업통상자원부 율촌자유무역지역관리원,(주)이맥스아이엔시,계획,율촌자유무역지역,자유무역지역, ,임대,등록변경,061-723-2349,68,12,0,0,80,"순연,합금연,고순도순연", ,중기업,도시지역/공업지역/일반공업지역/,공장용지,22242.3,13604.51,2171.37,15775.88, ,24213,"연 및 아연 제련, 정련 및 합금 제조업 외 1 종",10,"전라남도 순천시 해룡면 율촌산단4로 26-140, (주)이맥스아이엔시 (해룡면)",1,전라남도 순천시 해룡면 율촌산단4로 26-140,전라남도 순천시 해룡면 호두리 1158번지,461502000000000
전라남도,여수시,광양만권경제자유구역청,한미프랜트(주),계획,여수율촌제1지방산업단지,일반산업단지,분양,자가,완료신고,061-723-3811,76,4,0,0,80,"보일러, 강관 등 부대설비", ,중기업,도시지역/공업지역/일반공업지역/,공장용지,5360.1,1256.49,624.84,1881.33, ,24132,강관 제조업 외 3 종,10,전라남도 여수시 율촌면 율촌산단2로 203-52,1,전라남도 여수시 율촌면 율촌산단2로 203-52,전라남도 여수시 율촌면 여동리 353-1번지,461302000000000
전라남도,순천시,산업통상자원부 율촌자유무역지역관리원,(주)한국체서피크,계획,율촌자유무역지역,자유무역지역,일반토지,임대,완료신고,061-724-0157,9,1,0,0,10,재생용  금속가공원료 생산업,주물첨가제,소기업,도시지역/공업지역/일반공업지역/기타지역,공장용지,6600.0,625.59,0.0,625.59, ,24311,선철주물 주조업,10,"전라남도 순천시 해룡면 율촌산단4로 26-28, 율촌제1산단 제7블럭내 BL1",1,전라남도 순천시 해룡면 호두리 0-0 번지 율촌제1산업단지 제7블럭내 BL1,전라남도 순천시 해룡면 호두리 0-0 번지 율촌제1산업단지 제7블럭내 BL1,461502000000000
전라남도,순천시,전라남도 순천시,(주)세경엔지니어링,개별, ,일반,해당없음,임대,완료신고,061-724-0430,6,1,0,0,7,"철구조물,산업기계",철판,소기업,도시지역/녹지지역/자연녹지지역/,대,651.0,165.29,0.0,165.29, ,24132,강관 제조업 외 3 종,10,전라남도 순천시 해룡면 정채봉길 345 (창고),1,전라남도 순천시 해룡면 호두구상길 24 (승평종합농기계매매),전라남도 순천시 해룡면 호두리 806-9번지,206411000000000
전라남도,순천시,광양만권경제자유구역청,주식회사 디에스리퀴드,계획,여수율촌제1지방산업단지,일반산업단지,분양,자가,등록변경,061-724-3441,37,7,0,0,44,"FMA, FLUX, 도가니", ,소기업,도시지역/공업지역/일반공업지역/,공장용지,16499.7,3092.74,2255.85,5348.59, ,24321,알루미늄주물 주조업 외 1 종,10,"경기도 안산시 상록구 해안로 705,  경기테크노파크 기술고도화센터 712 (사동)",1,"전라남도 순천시 해룡면 율촌산단1로 19-69,  율촌제1일반산업단지 제6블럭",전라남도 순천시 해룡면 선월리 906-11번지,461502000000000
전라남도,순천시,전라남도 순천시,해룡주물공업사,개별, ,일반,해당없음,자가,등록변경,061-724-3624,11,1,0,0,12,선철주물, ,소기업,도시지역/주거지역/제1종일반주거지역/,공장용지,3848.0,668.0,250.0,918.0, ,24311,선철주물 주조업 외 1 종,10,전라남도 순천시 해룡면 월전길 7 (주택),1,전라남도 순천시 해룡면 월전길 7 (주택),전라남도 순천시 해룡면 월전리 40번지,461502000000000
전라남도,순천시,전라남도 순천시,광암철강,개별, ,일반, ,자가,신규등록,061-724-3800,5,2,0,0,7,철근절단가공품,철근,소기업,도시지역/녹지지역/자연녹지지역/,잡종지,2966.0,443.95,51.43,495.38, ,24199,그 외 기타 1차 철강 제조업,10,전라남도 순천시 해룡면 여순로 1117 (공장),1,전라남도 순천시 해룡면 여순로 1117 (공장),전라남도 순천시 해룡면 호두리 465-1번지,461502000000000
전라남도,순천시,광양만권경제자유구역청,에스지티(주),계획,여수율촌제1지방산업단지,일반산업단지,해당없음,자가,등록변경,061-724-8989,0,0,0,0,0,농업용 하우스 자재,철판,소기업,도시지역/공업지역/일반공업지역/,공장용지,9920.6,2899.98,659.67,3559.65, ,24132,강관 제조업 외 8 종,10,"전라남도 순천시 해룡면 율촌산단1로 80-38,  율촌제1일반산업단지 제9블럭",1,"전라남도 순천시 해룡면 율촌산단1로 80-38,  율촌제1일반산업단지 제9블럭",전라남도 순천시 해룡면 선월리 913-7번지,462302000000000
전라남도,순천시,광양만권경제자유구역청,(주)피케이엔지니어링,계획,순천해룡지방산업단지,일반산업단지,분양,자가,완료신고,061-724-9686,0,0,0,0,0,"철강재(환봉, 사각봉, 판)", ,소기업,도시지역/공업지역/일반공업지역/지구단위1종수립지구,공장용지,2434.0,990.0,132.0,1122.0, ,24191,"도금, 착색 및 기타 표면처리강재 제조업",10,전라남도 여수시 여천1길 76 (여천동),1,전라남도 순천시 해룡면 해룡산단6로 104,전라남도 순천시 해룡면 호두리 630번지,461502000000000
전라남도,순천시,광양만권경제자유구역청,(주)아주스틸,계획,순천해룡지방산업단지,일반산업단지,분양,자가,완료신고,061-725-1960,7,1,0,0,8,철근 가공, ,소기업,도시지역/공업지역/일반공업지역/,공장용지,4819.1,3016.65,261.66,3278.31, ,24199,그 외 기타 1차 철강 제조업,10,"전라남도 순천시 해룡면 해룡산단4로 23, 해룡일반산업단지내 3구역 A4-8-1",1,전라남도 순천시 해룡면 해룡산단1로 61,전라남도 순천시 해룡면 선월리 128-8번지,461502000000000
전라남도,순천시,광양만권경제자유구역청,(주)제일테크노스 광양1공장,계획,여수율촌제1지방산업단지,일반산업단지,분양,자가,완료신고,061-725-2841,16,4,0,0,20,"조선용후판전처리, 절단, 성형, 조립", ,소기업,도시지역/공업지역/일반공업지역/,공장용지,56481.3,20580.1,553.2,21133.3, ,24199,그 외 기타 1차 철강 제조업 외 1 종,10,"경상북도 포항시 남구 장흥로39번길 7 (장흥동, (주)제일테크노스)",1,"전라남도 순천시 해룡면 율촌산단3로 40,  율촌제1일반산업단지 제1블럭",전라남도 순천시 해룡면 신성리 900-2번지,461502000000000
전라남도,여수시,광양만권경제자유구역청,㈜기성,계획,여수율촌제1지방산업단지,일반산업단지,분양,자가,완료신고,061-726-6680,19,3,6,0,28,"금속구조물, 이송설비", ,소기업,도시지역/공업지역/일반공업지역/,공장용지,16523.6,2778.75,654.12,3432.87, ,24119,기타 제철 및 제강업 외 1 종,10,전라남도 순천시 해룡면 율촌산단1로 80-7,1,전라남도 여수시 율촌면 율촌산단3로 215,전라남도 여수시 율촌면 여동리 367번지,461302000000000
전라남도,순천시,전라남도 순천시,(주)디디케이,계획,순천해룡지방산업단지,일반산업단지,분양,자가,완료신고,061-727-0557,18,2,0,0,20,"Die Plate, Cutter Knife", ,소기업,도시지역/공업지역/일반공업지역/,공장용지,5252.0,1090.75,934.65,2025.4, ,24290,기타 1차 비철금속 제조업 외 3 종,10,"전라남도 순천시 해룡면 해룡산단1로 45, 선월리 890번지",1,전라남도 순천시 해룡면 호두리 해룡국민임대산업단지 제8블럭,전라남도 순천시 해룡면 호두리 해룡국민임대산업단지 제8블럭,461502000000000
전라남도,여수시,광양만권경제자유구역청,진성엠코(주),계획,여수율촌제1지방산업단지,일반산업단지,분양,자가,완료신고,061-727-3511,0,0,0,0,0,"동 제련괴, 동 합금괴 등","동, 아연, 주석",소기업,도시지역/공업지역/일반공업지역/,공장용지,5614.3,1049.76,106.08,1155.84, ,24211,"동 제련, 정련 및 합금 제조업 외 2 종",10,전라남도 여수시 율촌면 율촌산단2로 203-72,1,전라남도 여수시 율촌면 율촌산단2로 203-72,전라남도 여수시 율촌면 여동리 353-5번지,461302000000000
전라남도,순천시,전라남도 순천시,(주)에이원철강,개별, ,일반,양수도,자가,완료신고,061-727-6789,7,1,0,0,8,절단가공 철강재,"철판, 파이프, 형강류",소기업,도시지역/녹지지역/자연녹지지역/,공장용지,3759.0,493.1,140.84,633.94, ,24199,그 외 기타 1차 철강 제조업,10,전라남도 순천시 해룡면 호두리 114 율촌 제1지방산업단지 6블럭,9,전라남도 순천시 해룡면 율촌로 237 (총 9 필지),전라남도 순천시 해룡면 호두리 475-16번지,461502000000000
전라남도,순천시,전라남도 순천시,디에스알제강(주) 제2공장,계획,순천지방산업단지,일반산업단지,양수도,자가,완료신고,061-729-3500,46,7,0,0,53,와이어로프,철선등,중기업,도시지역/공업지역/공업지역/,공장용지,33058.0,15107.23,1487.85,16595.08, ,24123,철강선 제조업 외 2 종,10,전라남도 순천시 서면 산단1길 15 (DSR제강),1,전라남도 순천시 서면 산단4길 38 (DSR제강(주)),전라남도 순천시 서면 압곡리 827번지,461502000000000
전라남도,순천시,광양만권경제자유구역청,㈜지에스디케이,계획,여수율촌제1지방산업단지,일반산업단지,분양,자가,등록변경,061-740-2714,41,2,0,0,43,산화아연, ,소기업,도시지역/공업지역/일반공업지역/,공장용지,57497.8,2628.34,9938.09,12566.43, ,24213,"연 및 아연 제련, 정련 및 합금 제조업",10,전라남도 순천시 해룡면 율촌산단2로 23,0,전라남도 순천시 해룡면 율촌산단2로 23,전라남도 순천시 해룡면 신성리 900-5번지,461502000000000
전라남도,순천시,전라남도 순천시,삼성종합스틸(주),계획,순천지방산업단지,일반산업단지,해당없음,자가,완료신고,061-741-0807,8,1,0,0,9,철구조물, ,소기업,도시지역/공업지역/공업지역/,공장용지,2680.0,1688.81,145.8,1834.61, ,24199,그 외 기타 1차 철강 제조업,10,"전라남도 순천시 대룡길 24 (대룡동, 지에스아이(주))",1,전라남도 순천시 서면 산단4길 34 ((주)동영산업),전라남도 순천시 서면 압곡리 827-4번지,461502000000000
전라남도,순천시,전라남도 순천시,(주)대철,개별, ,일반, ,자가,등록변경,061-744-1133,3,1,0,0,4,건축기자재,철판,소기업,도시지역/녹지지역/자연녹지지역/,대,1530.0,240.0,42.88,282.88, ,24199,그 외 기타 1차 철강 제조업,10,"전라남도 순천시 백강로 75 (연향동, 공장)",2,"전라남도 순천시 백강로 75 (연향동, 공장) (총 2 필지)",전라남도 순천시 연향동 211번지,461502000000000
전라남도,순천시,전라남도 순천시,부국철강(주),계획,순천지방산업단지,일반산업단지,분양,자가,완료신고,061-751-0303,6,0,0,0,6,"형강,강관",강판,소기업,도시지역/공업지역/일반공업지역/특정용도제한지구,공장용지,13223.0,6894.0,515.0,7409.0, ,24132,강관 제조업 외 2 종,10,광주광역시 서구 화운로230번길 20 (화정동),1,전라남도 순천시 서면 산단1길 26 (부국철강),전라남도 순천시 서면 선평리 267번지,200111000000000
전라남도,순천시,전라남도 순천시,동영스틸(주),계획,순천지방산업단지,일반산업단지,기타,자가,완료신고,061-751-9071,7,1,0,0,8,철강가공,철판,소기업,도시지역/공업지역/일반공업지역/,공장용지,2680.0,1688.81,145.8,1834.61, ,24191,"도금, 착색 및 기타 표면처리강재 제조업 외 1 종",10,전라남도 순천시 서면 산단4길 34 ((주)동영산업),1,전라남도 순천시 서면 산단4길 34 ((주)동영산업),전라남도 순천시 서면 압곡리 827-4번지,461502000000000
전라남도,순천시,전라남도 순천시,디에스알제강(주),계획,순천지방산업단지,일반산업단지,분양,자가,등록변경,061-752-0121,80,7,0,0,87,와이어로프,철선,중기업,도시지역/공업지역/공업지역/,공장용지,33058.0,18537.48,5427.46,23964.94, ,24123,철강선 제조업 외 2 종,10,전라남도 순천시 서면 산단1길 15 (DSR제강),1,전라남도 순천시 서면 산단1길 15 (DSR제강),전라남도 순천시 서면 선평리 291번지,180111000000000
전라남도,순천시,전라남도 순천시,주식회사 아텍,개별, ,일반,해당없음,자가,등록변경,061-754-4900,12,2,0,0,14,"파형강관, 빗물저류조",아연도금강판,소기업,관리지역/관리지역/관리지역/,공장용지,15897.0,688.9,785.72,1474.62, ,24132,강관 제조업 외 3 종,10,전라남도 순천시 서면 승주로 1372,1,"전라남도 순천시 서면 승주로 1372, (총4필지)",전라남도 순천시 서면 대구리 85-1번지 (총4필지),461502000000000
전라남도,순천시,전라남도 순천시,(주)티에이,계획,순천지방산업단지,일반산업단지,양수도,자가,등록변경,061-755-4806,9,1,0,0,10,특수산업기계, ,소기업,도시지역/공업지역/일반공업지역/,공장용지,3445.0,949.6,410.81,1360.41, ,24199,그 외 기타 1차 철강 제조업 외 1 종,10,전라남도 순천시 서면 산단2길 63 ((주)유림산업),1,전라남도 순천시 서면 산단2길 63 ((주)유림산업),전라남도 순천시 서면 압곡리 985 번지,461502000000000
전라남도,순천시,전라남도 순천시,(주)호남엠엔씨,계획,순천주암농공단지,농공단지,기타,자가,완료신고,061-755-5977,21,1,8,0,30,알루미늄관련제품,알루미늄,소기업,도시지역/공업지역/준공업지역/,공장용지,7962.36,2098.86,438.81,2537.67, ,24321,알루미늄주물 주조업 외 10 종,10,전라남도 순천시 주암면 주석로 290-37 ((주)호남 M&C),1,전라남도 순천시 주암면 주석로 290-37 ((주)호남 M&C),전라남도 순천시 주암면 궁각리 482-4번지,461502000000000
전라남도,순천시,전라남도 순천시,해원엠에스씨(주),계획,순천지방산업단지,일반산업단지,양수도,자가,등록변경,061-759-2500,114,6,0,0,120,아연도금강판 외,철판,중기업,도시지역/공업지역/일반공업지역/,공장용지,43156.0,25029.77,1165.5,26195.27, ,24191,"도금, 착색 및 기타 표면처리강재 제조업 외 3 종",10,전라남도 순천시 서면 산단3길 12 (서면),1,전라남도 순천시 서면 산단3길 12 (서면),전라남도 순천시 서면 선평리 16-5번지,461502000000000
전라남도,광양시,전라남도 광양시,제이에스철강,계획,광양초남지방산업단지,일반산업단지,공장임대,임대,등록변경,061-761-8800,6,1,0,0,7,C-형강,열연강판,소기업,도시지역/공업지역/일반공업지역/,공장용지,0.0,2115.48,0.0,2115.48, ,24112,제강업 외 1 종,10,"서울특별시 강서구 화곡로 222,  5층 (화곡동)",1,전라남도 광양시 광양읍 초남공단1길 23 (한성산업(주)),전라남도 광양시 광양읍 초남리 733-1번지,462302000000000
전라남도,광양시,전라남도 광양시,케이에스스틸(주),계획,광양초남지방산업단지,일반산업단지,양수도,자가,등록변경,061-762-0221,11,1,0,0,12,"철재품 표면처리, 도장",철재류,소기업,도시지역/공업지역/일반공업지역/,공장용지,8264.5,1550.26,224.97,1775.23, ,24199,그 외 기타 1차 철강 제조업,10,전라남도 광양시 광양읍 초남공단1길 24 (KS스틸(주)),1,전라남도 광양시 광양읍 초남공단1길 24 (KS스틸(주)),전라남도 광양시 광양읍 초남리 732번지,462302000000000
전라남도,광양시,전라남도 광양시,디에스알(주),개별, ,일반, ,자가,완료신고,061-762-8351,20,5,0,0,25,스테인레스 와이어 및 와이어 로프,스테인레스 ROD,소기업,도시지역/공업지역/일반공업지역/,공장용지,38532.7,10724.28,1400.9,12125.18, ,24123,철강선 제조업,10,부산광역시 강서구 녹산산업중로192번길 7 (송정동),1,전라남도 광양시 광양읍 초남2공단2길 55,전라남도 광양시 광양읍 초남리 759번지,462302000000000
전라남도,광양시,전라남도 광양시,디에스알(주),계획,광양초남지방산업단지,일반산업단지,분양,자가,등록변경,061-762-8351,45,2,0,0,47,"스텐레이스강선, 로우프",스테인레스 롤,소기업,도시지역/공업지역/일반공업지역/,공장용지,34765.3,20658.23,2184.92,22843.15, ,24123,철강선 제조업,10,부산광역시 강서구 녹산산업중로192번길 7 (송정동),2,전라남도 광양시 광양읍 초남공단길 75 (디에스알(주)) (총 2 필지),전라남도 광양시 광양읍 초남리 732-2번지,462302000000000
전라남도,광양시,전라남도 광양시,동서화학공업(주),계획,광양익신일반산업단지,일반산업단지,해당없음,자가,등록변경,061-762-9704,17,3,0,0,20,강관코팅(PHC),"강관, 콘크리트관, 철골표면처리",소기업,도시지역/공업지역/일반공업지역/,공장용지,7670.0,688.05,139.05,827.1, ,24191,"도금, 착색 및 기타 표면처리강재 제조업",10,전라남도 광양시 광양읍 익신산단4길 63,1,전라남도 광양시 광양읍 익신산단4길 63,전라남도 광양시 광양읍 초남리 718번지,462302000000000
충청남도,예산군,충청남도 예산군,주식회사 삼우에코 충남지사,개별, ,일반,공장임대,임대,등록변경,061-763-7770,15,2,0,0,17,"축열버너, 라디안튜브, 허스룰러, 트레이",합금철,소기업,관리지역/계획관리지역/계획관리지역/,"전, 목장용지, 임야, 공장용지",6843.0,3015.0,360.0,3375.0, ,24312,강주물 주조업,10,전라남도 광양시 광양읍 초남공단길 117,8,충청남도 예산군 봉산면 한천로 311-11 (총 3 필지) (총 8 필지),충청남도 예산군 봉산면 마교리 122-7번지,448102000000000
전라남도,광양시,전라남도 광양시,(주)한성산업,계획,광양초남지방산업단지,일반산업단지,기타,자가,등록변경,061-763-8333,11,1,0,0,12,"철판, 대강","열연, 내연강판",소기업,도시지역/공업지역/일반공업지역/,공장용지,9917.0,6839.93,358.92,7198.85, ,24111,제철업 외 3 종,10,전라남도 광양시 광양읍 초남공단1길 23 (한성산업(주)),1,전라남도 광양시 광양읍 초남공단1길 23 (한성산업(주)),전라남도 광양시 광양읍 초남리 733-1번지,462302000000000
전라남도,광양시,전라남도 광양시,티아이솔텍(주),개별, ,일반, ,자가,등록변경,061-763-9669,21,2,0,0,23,소다회단광(탈황제),"소다회, 밀스케일, 바인더",소기업,도시지역/공업지역/일반공업지역/,공장용지,4448.0,1052.78,267.54,1320.32, ,24199,그 외 기타 1차 철강 제조업,10,전라남도 광양시 광양읍 제철로 391,3,전라남도 광양시 광양읍 제철로 391 (총 3 필지),전라남도 광양시 광양읍 초남리 324-1번지,462302000000000
전라남도,광양시,전라남도 광양시,(주)선우,개별, ,일반,일반건축물,임대,신규등록,061-772-0055,9,0,0,0,9,강관 가공품,"철판류, 강관류, 플랜지류(피팅류), 앵글류",소기업,도시지역/공업지역/준공업지역/,공장용지,0.0,198.0,59.29,257.29, ,24133,강관 가공품 및 관 연결구류 제조업,10,전라남도 광양시 옥곡면 신금로 34,0,전라남도 광양시 옥곡면 신금로 34,전라남도 광양시 옥곡면 신금리 1507-88번지,462302000000000
전라남도,광양시,전라남도 광양시,래드믹스코리아(주),개별, ,일반,양수도,자가,완료신고,061-772-4314,26,1,0,0,27,"강섬유, 스테인레스강섬유, 합성섬유보강재","강봉, 강선, 합성섬유",소기업,관리지역/계획관리지역/계획관리지역/,공장용지,5519.0,1891.85,0.0,1891.85, ,24123,철강선 제조업 외 1 종,10,전라남도 광양시 광양읍 죽림리 520-5번지,2,전라남도 광양시 광양읍 죽림리 520-5번지 외 1필지,전라남도 광양시 광양읍 죽림리 520-5번지,462302000000000
전라남도,광양시,전라남도 광양시,광양앵글주식회사,개별, ,일반,해당없음,자가,등록변경,061-772-6020,6,1,0,0,7,조립식앵글,열연코일,소기업,관리지역/관리지역/관리지역/,잡종지,1907.0,864.0,90.0,954.0, ,24112,제강업,10,전라남도 광양시 옥곡면 신금리 1181-3번지,1,전라남도 광양시 옥곡면 신금산단2길 22-3,전라남도 광양시 옥곡면 신금리 1507-39번지 ,550828000000000
전라남도,광양시,전라남도 광양시,중원철강,개별, ,일반,해당없음,자가,신규등록,061-772-6041,3,1,0,0,4,"절단철강판재, 철구조물","열연냉연코일, H-빔 등",소기업,도시지역/공업지역/준공업지역/,대,1099.0,165.0,35.0,200.0, ,24199,그 외 기타 1차 철강 제조업 외 3 종,10,"전라남도 광양시 공영로 39 (중동, 광양시중마지구호반리젠시빌)",1,전라남도 광양시 옥곡면 신금로 26 (중원철강),전라남도 광양시 옥곡면 신금리 1507-86번지,462302000000000
전라남도,광양시,전라남도 광양시,(주)픽슨,개별, ,일반,해당없음,자가,등록변경,061-772-7646,26,6,0,0,32,"파형강관, 파형강판, 금속제 조립식 건물","철강재(SS400, HGI 등)",소기업,도시지역/공업지역/준공업지역/,공장용지,7197.0,1905.12,467.16,2372.28, ,24132,강관 제조업 외 4 종,10,전라남도 광양시 옥곡면 신금산단1길 10 ((주)픽슨),1,전라남도 광양시 옥곡면 신금산단1길 10 (옥곡면),전라남도 광양시 옥곡면 신금리 1507-75번지,204611000000000
전라남도,광양시,전라남도 광양시,(주)대동강업 광양공장,개별, ,일반, ,임대,완료신고,061-772-8121,3,1,0,0,4,C-형강,열연 코일,소기업,도시지역/공업지역/준공업지역/,공장용지,0.0,1320.0,0.0,1320.0, ,24199,그 외 기타 1차 철강 제조업,10,대전광역시 대덕구 오정로77번길 76 (오정동),1,전라남도 광양시 옥곡면 신금로 178,전라남도 광양시 옥곡면 신금리 446-1번지,462302000000000
전라남도,광양시,전라남도 광양시,(주)대우스틸,개별, ,일반,해당없음,자가,완료신고,061-772-8121,18,2,0,0,20,철판절단,코일,소기업,도시지역/공업지역/준공업지역/,공장용지,9691.0,2300.0,409.0,2709.0, ,24199,그 외 기타 1차 철강 제조업,10,대전광역시 대덕구 오정로77번길 76 (오정동),1,전라남도 광양시 옥곡면 신금로 178,전라남도 광양시 옥곡면 신금리 446-1번지,462302000000000
전라남도,광양시,전라남도 광양시,내쇼날메탈코퍼레이션 광양지점,개별, ,일반,분양,자가,신규등록,061-772-8835,4,0,0,0,4, 철강분말(분말야금용) ,분철,소기업,관리지역/계획관리지역/계획관리지역/,공장용지,3707.0,486.0,56.8,542.8, ,24119,기타 제철 및 제강업 외 1 종,10,"서울특별시 양천구 목동동로 293 (목동, 현대41타워) 1201호",2,전라남도 광양시 옥곡면 신금리 956  외 1필지,전라남도 광양시 옥곡면 신금리 956 ,462302000000000
전라남도,순천시,전라남도 순천시,파인트리포스마그네슘(주),계획,순천해룡지방산업단지,일반산업단지,양수도,자가,완료신고,061-790-1304,20,1,0,0,21,"마그네슘 판재, 코일",마그네슘 잉곳,중기업,도시지역/공업지역/일반공업지역/,공장용지,66117.1,21441.92,225.86,21667.78, ,24329,기타 비철금속 주조업 외 2 종,10,전라남도 순천시 해룡면 해룡산단2로 5,0,전라남도 순천시 해룡면 해룡산단2로 5,전라남도 순천시 해룡면 호두리 1144-1번지,461502000000000
전라남도,광양시,한국산업단지공단 광주전남지역본부 여수광양지사 광양사무소,(주)포스코 광양제철소,계획,광양국가산업단지,국가산업단지,기타,자가,등록변경,061-790-2524,6246,95,0,0,6341,"냉.열연코일, 아연도금강판","철광석, 화물보관",대기업,도시지역/공업지역/일반공업지역/,공장용지,14741707.7,4251879.75,428439.72,4680319.47, ,24111,제철업 외 3 종,10,경상북도 포항시 남구 동해안로 6261 (괴동동),1,"전라남도 광양시 제철로 1655-251, [금호동 864외 97필지] (금호동)",전라남도 광양시 금호동 864번지 [금호동 864외 97필지],174611000000000
전라남도,광양시,한국산업단지공단 광주전남지역본부 여수광양지사 광양사무소,(주)엠알씨-1공장,계획,광양국가산업단지,국가산업단지,해당없음,자가,등록변경,061-791-1844,30,2,0,0,32,"로대용제, 오니고형화",편철,소기업,도시지역/공업지역/일반공업지역/,공장용지,14300.0,2121.1,4484.9,6606.0, ,24119,기타 제철 및 제강업 외 1 종,10,"전라남도 광양시 제철로 2148-33 (금호동, 엠알씨)",1,"전라남도 광양시 제철로 2148-33 (금호동, 엠알씨)",전라남도 광양시 금호동 857번지,462302000000000
전라남도,광양시,한국산업단지공단 광주전남지역본부 여수광양지사 광양사무소,비지스틸(주),계획,광양국가산업단지,국가산업단지,양수도,자가,등록변경,061-792-0194,22,0,0,0,22,"철재포장자재(철재단면측판,내주링,외주링skelp)",코일,소기업,도시지역/공업지역/일반공업지역/,공장용지,25906.9,4760.0,2786.97,7546.97, ,24199,그 외 기타 1차 철강 제조업,10,전라남도 광양시 태인4길 50 (태인동),1,전라남도 광양시 태인4길 50 (태인동),전라남도 광양시 태인동 1655-1번지,462302000000000
전라남도,광양시,한국산업단지공단 광주전남지역본부 여수광양지사 광양사무소,(주)심팩 광양공장,계획,광양국가산업단지,국가산업단지,경매,자가,완료신고,061-792-2584,3,0,0,0,3,"합금철, 합성수지", ,소기업,도시지역/공업지역/일반공업지역/,공장용지,6180.9,1668.0,935.11,2603.11, ,24113,합금철 제조업 외 2 종,10,인천광역시 부평구 부평북로 141 (청천동),1,전라남도 광양시 태인6길 46 (태인동),전라남도 광양시 태인동 1693번지,462302000000000
전라남도,광양시,한국산업단지공단 광주전남지역본부 여수광양지사 광양사무소,(주)피제이메탈,계획,광양국가산업단지,국가산업단지,분양,자가,등록변경,061-792-3155,64,4,3,0,71,알미늄탈산재,"알루미늄 괴,알루미늄 스크랩",중기업,도시지역/공업지역/일반공업지역/,공장용지,49566.7,10929.05,844.9,11773.95, ,24321,알루미늄주물 주조업,10,"서울특별시 강남구 테헤란로81길 13, 11층(동원빌딩) (삼성동)",1,전라남도 광양시 명당2길 42 (태인동),전라남도 광양시 태인동 1743번지,462302000000000
전라남도,광양시,한국산업단지공단 광주전남지역본부 여수광양지사 광양사무소,한양철강공업(주) 제2공장,계획,광양국가산업단지,국가산업단지,양수도,자가,완료신고,061-792-3466,70,4,0,0,74,"철판, 형강 외","열연, 냉연코일",중기업,도시지역/공업지역/준공업지역/,공장용지,64998.0,24832.02,2142.92,26974.94, ,24199,그 외 기타 1차 철강 제조업,10,인천광역시 계양구 아나지로 262 (작전동),1,"전라남도 광양시 담안길 9, [태인동 303-5 외 4필지(303-21, 303-22, 307-5, 355-34)] (태인동)","전라남도 광양시 태인동 303-5번지 [태인동 303-5 외 4필지(303-21, 303-22, 307-5, 355-34)]",462302000000000
전라남도,광양시,한국산업단지공단 광주전남지역본부 여수광양지사 광양사무소,문배철강(주),계획,광양국가산업단지,국가산업단지,양수도,자가,등록변경,061-792-6001,28,2,0,0,30,"철판,SKELP",열연코일,소기업,도시지역/공업지역/공업지역/,공장용지,33056.5,8954.4,583.48,9537.88, ,24199,그 외 기타 1차 철강 제조업,10,"서울특별시 중구 세종대로 23 (봉래동1가, 창화빌딩)",1,"전라남도 광양시 태인2길 55 (태인동, ㈜문배철강)",전라남도 광양시 태인동 1656-8번지,110111000000000
전라남도,광양시,한국산업단지공단 광주전남지역본부 여수광양지사 광양사무소,삼현철강(주),계획,광양국가산업단지,국가산업단지,양수도,자가,신규등록,061-792-7171,19,2,0,0,21,"열연박판,열연후판,무늬강판",코일,소기업,도시지역/공업지역/일반공업지역/,공장용지,15443.9,6595.18,375.84,6971.02, ,24199,그 외 기타 1차 철강 제조업,10,"경상남도 창원시 의창구 평산로70번길 36 (팔용동, 삼현철강(주))",1,"전라남도 광양시 백운1로 54 (태인동, 삼현철강)",전라남도 광양시 태인동 1657-17번지,462302000000000
전라남도,광양시,한국산업단지공단 광주전남지역본부 여수광양지사 광양사무소,(주)유성티엔에스,계획,광양국가산업단지,국가산업단지, ,자가,등록변경,061-792-7881,27,2,0,0,29,"C형강, 구조용강관",철강,소기업,도시지역/공업지역/일반공업지역/,공장용지,48399.7,14572.18,2453.36,17025.54, ,24199,그 외 기타 1차 철강 제조업 외 2 종,10,"서울특별시 서초구 남부순환로 2583 (서초동, 양재역 1번 빌딩)",2,"전라남도 광양시 산업로 151 (태인동, ㈜유성티엔에스) (총 2 필지)",전라남도 광양시 태인동 1659-5번지,110111000000000
전라남도,광양시,한국산업단지공단 광주전남지역본부 여수광양지사 광양사무소,(주)대성철강,계획,광양국가산업단지,국가산업단지, ,자가,완료신고,061-793-3221,75,2,0,0,77,원형강, ,중기업,도시지역/공업지역/일반공업지역/,공장용지,66195.1,35103.96,3317.11,38421.07, ,24121,열간 압연 및 압출 제품 제조업,10,"부산광역시 사상구 낙동대로 853 (감전동, (주)대성철강)",1,전라남도 광양시 명당2길 59 (태인동),전라남도 광양시 태인동 1737번지,462302000000000
